Org Defined ID,UserName,FirstName,LastName,Attempt #,Score,Out Of,Attempt_Start,Attempt_End,Percent
13114642,qe3386ba,Willard,Kafka,4,18,20,2019-02-03 15:07:00,2019-02-03 15:14:00,90 %
13114642,qe3386ba,Willard,Kafka,5,6,20,2019-02-04 15:20:00,2019-02-04 15:23:00,30 %
13114642,qe3386ba,Willard,Kafka,6,4,20,2019-02-28 15:35:00,2019-02-28 15:39:00,20 %
13114642,qe3386ba,Willard,Kafka,7,19,20,2019-03-01 15:36:00,2019-03-01 15:38:00,95 %
13114642,qe3386ba,Willard,Kafka,1,7,20,2019-02-01 15:44:00,2019-02-01 15:48:00,35 %
13114642,qe3386ba,Willard,Kafka,2,8,20,2019-02-03 15:22:00,2019-02-03 15:29:00,40 %
13114642,qe3386ba,Willard,Kafka,3,5,20,2019-02-03 15:23:00,2019-02-03 15:28:00,25 %
13114642,qe3386ba,Willard,Kafka,4,20,20,2019-02-03 15:25:00,2019-02-03 15:30:00,100 %
13114642,qe3386ba,Willard,Kafka,5,15,20,2019-02-03 15:26:00,2019-02-03 15:28:00,75 %
13114642,qe3386ba,Willard,Kafka,6,6,20,2019-02-03 15:34:00,2019-02-03 15:38:00,30 %
13114642,qe3386ba,Willard,Kafka,7,3,20,2019-02-04 15:00:00,2019-02-04 15:08:00,15 %
13114642,qe3386ba,Willard,Kafka,8,14,20,2019-02-04 15:02:00,2019-02-04 15:03:00,70 %
13114642,qe3386ba,Willard,Kafka,9,9,20,2019-02-04 15:03:00,2019-02-04 15:11:00,45 %
13114642,qe3386ba,Willard,Kafka,10,18,20,2019-02-04 15:04:00,2019-02-04 15:13:00,90 %
13114642,qe3386ba,Willard,Kafka,1,3,20,2019-02-03 15:08:00,2019-02-03 15:14:00,15 %
13114642,qe3386ba,Willard,Kafka,2,13,20,2019-02-03 15:15:00,2019-02-03 15:17:00,65 %
13114642,qe3386ba,Willard,Kafka,3,17,20,2019-02-03 15:21:00,2019-02-03 15:31:00,85 %
14819010,kx3806uj,Ross,Galbreath,4,5,20,2019-02-03 15:25:00,2019-02-03 15:26:00,25 %
14819010,kx3806uj,Ross,Galbreath,5,13,20,2019-02-28 15:40:00,2019-02-28 15:46:00,65 %
14819010,kx3806uj,Ross,Galbreath,1,2,20,2019-02-03 15:03:00,2019-02-03 15:12:00,10 %
14819010,kx3806uj,Ross,Galbreath,2,17,20,2019-02-03 15:55:00,2019-02-03 16:04:00,85 %
14819010,kx3806uj,Ross,Galbreath,3,19,20,2019-02-03 15:57:00,2019-02-03 15:58:00,95 %
14819010,kx3806uj,Ross,Galbreath,4,19,20,2019-02-03 15:02:00,2019-02-03 15:07:00,95 %
14819010,kx3806uj,Ross,Galbreath,5,16,20,2019-02-03 15:35:00,2019-02-03 15:45:00,80 %
14819010,kx3806uj,Ross,Galbreath,6,19,20,2019-02-28 15:04:00,2019-02-28 15:05:00,95 %
14819010,kx3806uj,Ross,Galbreath,7,17,20,2019-02-28 15:06:00,2019-02-28 15:09:00,85 %
14819010,kx3806uj,Ross,Galbreath,8,19,20,2019-03-01 15:48:00,2019-03-01 15:50:00,95 %
14819010,kx3806uj,Ross,Galbreath,1,9,20,2019-02-03 15:43:00,2019-02-03 15:44:00,45 %
14819010,kx3806uj,Ross,Galbreath,2,3,20,2019-02-04 15:12:00,2019-02-04 15:15:00,15 %
14819010,kx3806uj,Ross,Galbreath,3,4,20,2019-02-04 15:37:00,2019-02-04 15:45:00,20 %
14819010,kx3806uj,Ross,Galbreath,4,13,20,2019-02-04 15:55:00,2019-02-04 15:58:00,65 %
14819010,kx3806uj,Ross,Galbreath,5,19,20,2019-02-27 15:37:00,2019-02-27 15:40:00,95 %
14819010,kx3806uj,Ross,Galbreath,1,1,20,2019-02-03 15:59:00,2019-02-03 16:07:00,5 %
14819010,kx3806uj,Ross,Galbreath,2,2,20,2019-02-03 15:01:00,2019-02-03 15:04:00,10 %
14819010,kx3806uj,Ross,Galbreath,3,15,20,2019-02-03 15:25:00,2019-02-03 15:29:00,75 %
17802189,ee7746ti,Ben,Aug,4,2,20,2019-02-03 15:26:00,2019-02-03 15:36:00,10 %
17802189,ee7746ti,Ben,Aug,5,11,20,2019-02-03 15:27:00,2019-02-03 15:36:00,55 %
17802189,ee7746ti,Ben,Aug,6,1,20,2019-02-03 15:28:00,2019-02-03 15:34:00,5 %
17802189,ee7746ti,Ben,Aug,7,7,20,2019-02-03 15:37:00,2019-02-03 15:44:00,35 %
17802189,ee7746ti,Ben,Aug,8,4,20,2019-02-04 15:02:00,2019-02-04 15:12:00,20 %
17802189,ee7746ti,Ben,Aug,9,7,20,2019-02-04 15:04:00,2019-02-04 15:07:00,35 %
17802189,ee7746ti,Ben,Aug,10,3,20,2019-02-28 15:45:00,2019-02-28 15:48:00,15 %
17802189,ee7746ti,Ben,Aug,1,10,20,2019-02-03 15:02:00,2019-02-03 15:06:00,50 %
17802189,ee7746ti,Ben,Aug,2,16,20,2019-02-03 15:05:00,2019-02-03 15:10:00,80 %
17802189,ee7746ti,Ben,Aug,3,2,20,2019-02-03 15:07:00,2019-02-03 15:10:00,10 %
17802189,ee7746ti,Ben,Aug,4,3,20,2019-02-03 15:08:00,2019-02-03 15:14:00,15 %
17802189,ee7746ti,Ben,Aug,5,11,20,2019-02-04 15:56:00,2019-02-04 16:00:00,55 %
17802189,ee7746ti,Ben,Aug,6,1,20,2019-02-28 15:38:00,2019-02-28 15:46:00,5 %
17802189,ee7746ti,Ben,Aug,7,11,20,2019-02-28 15:36:00,2019-02-28 15:42:00,55 %
17802189,ee7746ti,Ben,Aug,8,1,20,2019-02-28 15:45:00,2019-02-28 15:54:00,5 %
17802189,ee7746ti,Ben,Aug,1,18,20,2019-02-03 15:17:00,2019-02-03 15:26:00,90 %
17802189,ee7746ti,Ben,Aug,2,9,20,2019-02-03 15:01:00,2019-02-03 15:02:00,45 %
17802189,ee7746ti,Ben,Aug,3,6,20,2019-02-03 15:30:00,2019-02-03 15:40:00,30 %
17802189,ee7746ti,Ben,Aug,4,12,20,2019-02-04 15:50:00,2019-02-04 15:58:00,60 %
15296771,ix1122ks,Merrimack,Hadrian,5,6,20,2019-02-28 15:18:00,2019-02-28 15:27:00,30 %
15296771,ix1122ks,Merrimack,Hadrian,6,14,20,2019-03-01 15:15:00,2019-03-01 15:16:00,70 %
15296771,ix1122ks,Merrimack,Hadrian,1,5,20,2019-02-03 15:21:00,2019-02-03 15:23:00,25 %
11702889,yw2911sz,Philippine,Gaylord,2,4,20,2019-02-03 15:23:00,2019-02-03 15:33:00,20 %
11702889,yw2911sz,Philippine,Gaylord,3,12,20,2019-02-03 15:25:00,2019-02-03 15:30:00,60 %
11702889,yw2911sz,Philippine,Gaylord,4,8,20,2019-02-03 15:26:00,2019-02-03 15:29:00,40 %
11702889,yw2911sz,Philippine,Gaylord,5,8,20,2019-02-04 15:49:00,2019-02-04 15:53:00,40 %
11702889,yw2911sz,Philippine,Gaylord,6,4,20,2019-02-04 15:51:00,2019-02-04 16:00:00,20 %
11702889,yw2911sz,Philippine,Gaylord,7,13,20,2019-02-04 15:53:00,2019-02-04 15:55:00,65 %
11702889,yw2911sz,Philippine,Gaylord,8,15,20,2019-02-04 15:55:00,2019-02-04 16:00:00,75 %
11702889,yw2911sz,Philippine,Gaylord,9,5,20,2019-02-04 15:15:00,2019-02-04 15:20:00,25 %
11702889,yw2911sz,Philippine,Gaylord,10,3,20,2019-02-28 15:21:00,2019-02-28 15:31:00,15 %
11702889,yw2911sz,Philippine,Gaylord,11,19,20,2019-03-01 15:48:00,2019-03-01 15:49:00,95 %
11702889,yw2911sz,Philippine,Gaylord,1,13,20,2019-02-04 15:57:00,2019-02-04 16:03:00,65 %
11702889,yw2911sz,Philippine,Gaylord,1,3,20,2019-02-03 15:22:00,2019-02-03 15:23:00,15 %
11702889,yw2911sz,Philippine,Gaylord,2,4,20,2019-02-28 15:40:00,2019-02-28 15:45:00,20 %
11702889,yw2911sz,Philippine,Gaylord,3,1,20,2019-02-28 15:52:00,2019-02-28 16:02:00,5 %
11702889,yw2911sz,Philippine,Gaylord,4,14,20,2019-02-28 15:55:00,2019-02-28 15:56:00,70 %
11702889,yw2911sz,Philippine,Gaylord,5,7,20,2019-02-28 15:57:00,2019-02-28 16:01:00,35 %
11702889,yw2911sz,Philippine,Gaylord,6,16,20,2019-02-28 15:53:00,2019-02-28 15:54:00,80 %
14347507,ma3547fa,Goodyear,Cargill,7,15,20,2019-02-28 15:58:00,2019-02-28 16:08:00,75 %
14347507,ma3547fa,Goodyear,Cargill,1,13,20,2019-02-03 15:49:00,2019-02-03 15:59:00,65 %
14347507,ma3547fa,Goodyear,Cargill,2,8,20,2019-02-28 15:18:00,2019-02-28 15:19:00,40 %
14347507,ma3547fa,Goodyear,Cargill,1,11,20,2019-02-03 15:34:00,2019-02-03 15:37:00,55 %
14347507,ma3547fa,Goodyear,Cargill,2,10,20,2019-02-03 15:40:00,2019-02-03 15:48:00,50 %
14347507,ma3547fa,Goodyear,Cargill,3,8,20,2019-02-03 15:42:00,2019-02-03 15:46:00,40 %
14347507,ma3547fa,Goodyear,Cargill,4,16,20,2019-02-03 15:45:00,2019-02-03 15:55:00,80 %
14347507,ma3547fa,Goodyear,Cargill,5,6,20,2019-02-04 15:54:00,2019-02-04 15:59:00,30 %
14347507,ma3547fa,Goodyear,Cargill,6,7,20,2019-02-28 15:11:00,2019-02-28 15:19:00,35 %
14347507,ma3547fa,Goodyear,Cargill,7,15,20,2019-02-28 15:13:00,2019-02-28 15:16:00,75 %
14347507,ma3547fa,Goodyear,Cargill,1,10,20,2019-02-02 15:00:00,2019-02-02 15:08:00,50 %
14347507,ma3547fa,Goodyear,Cargill,2,5,20,2019-02-02 15:13:00,2019-02-02 15:18:00,25 %
14347507,ma3547fa,Goodyear,Cargill,3,20,20,2019-02-02 15:16:00,2019-02-02 15:21:00,100 %
14347507,ma3547fa,Goodyear,Cargill,4,3,20,2019-03-01 15:16:00,2019-03-01 15:23:00,15 %
14924788,ju8890nw,Christendom,Montmartre,1,9,20,2019-02-04 15:27:00,2019-02-04 15:29:00,45 %
14924788,ju8890nw,Christendom,Montmartre,2,3,20,2019-03-01 15:21:00,2019-03-01 15:30:00,15 %
14924788,ju8890nw,Christendom,Montmartre,1,15,20,2019-02-04 15:15:00,2019-02-04 15:20:00,75 %
14924788,ju8890nw,Christendom,Montmartre,2,6,20,2019-02-04 15:17:00,2019-02-04 15:22:00,30 %
14924788,ju8890nw,Christendom,Montmartre,3,18,20,2019-02-04 15:19:00,2019-02-04 15:24:00,90 %
14924788,ju8890nw,Christendom,Montmartre,4,8,20,2019-02-04 15:20:00,2019-02-04 15:30:00,40 %
14924788,ju8890nw,Christendom,Montmartre,5,17,20,2019-02-04 15:28:00,2019-02-04 15:37:00,85 %
14924788,ju8890nw,Christendom,Montmartre,6,4,20,2019-02-04 15:34:00,2019-02-04 15:41:00,20 %
14924788,ju8890nw,Christendom,Montmartre,7,4,20,2019-02-28 15:39:00,2019-02-28 15:43:00,20 %
14924788,ju8890nw,Christendom,Montmartre,8,5,20,2019-02-28 15:42:00,2019-02-28 15:45:00,25 %
14924788,ju8890nw,Christendom,Montmartre,9,6,20,2019-02-28 15:47:00,2019-02-28 15:52:00,30 %
14924788,ju8890nw,Christendom,Montmartre,10,13,20,2019-02-28 15:49:00,2019-02-28 15:58:00,65 %
14924788,ju8890nw,Christendom,Montmartre,11,2,20,2019-03-01 15:27:00,2019-03-01 15:30:00,10 %
14924788,ju8890nw,Christendom,Montmartre,1,20,20,2019-02-03 15:03:00,2019-02-03 15:12:00,100 %
14924788,ju8890nw,Christendom,Montmartre,2,13,20,2019-02-03 15:07:00,2019-02-03 15:17:00,65 %
14924788,ju8890nw,Christendom,Montmartre,3,15,20,2019-02-28 15:08:00,2019-02-28 15:15:00,75 %
14924788,ju8890nw,Christendom,Montmartre,4,4,20,2019-02-28 15:10:00,2019-02-28 15:15:00,20 %
14924788,ju8890nw,Christendom,Montmartre,5,11,20,2019-02-28 15:44:00,2019-02-28 15:52:00,55 %
14470284,vn1456bo,Dickerson,Bali,6,7,20,2019-02-28 15:26:00,2019-02-28 15:30:00,35 %
14470284,vn1456bo,Dickerson,Bali,1,18,20,2019-02-04 15:55:00,2019-02-04 16:04:00,90 %
14470284,vn1456bo,Dickerson,Bali,2,8,20,2019-03-01 15:23:00,2019-03-01 15:33:00,40 %
14470284,vn1456bo,Dickerson,Bali,1,9,20,2019-02-01 15:14:00,2019-02-01 15:23:00,45 %
14470284,vn1456bo,Dickerson,Bali,2,8,20,2019-02-04 15:21:00,2019-02-04 15:30:00,40 %
14470284,vn1456bo,Dickerson,Bali,3,18,20,2019-02-04 15:00:00,2019-02-04 15:10:00,90 %
14470284,vn1456bo,Dickerson,Bali,4,12,20,2019-02-28 15:04:00,2019-02-28 15:08:00,60 %
14470284,vn1456bo,Dickerson,Bali,1,14,20,2019-02-02 15:44:00,2019-02-02 15:45:00,70 %
14470284,vn1456bo,Dickerson,Bali,2,1,20,2019-02-02 15:45:00,2019-02-02 15:54:00,5 %
14470284,vn1456bo,Dickerson,Bali,3,16,20,2019-02-27 15:03:00,2019-02-27 15:04:00,80 %
14470284,vn1456bo,Dickerson,Bali,1,17,20,2019-02-03 15:38:00,2019-02-03 15:45:00,85 %
14470284,vn1456bo,Dickerson,Bali,2,14,20,2019-02-03 15:40:00,2019-02-03 15:46:00,70 %
14470284,vn1456bo,Dickerson,Bali,3,14,20,2019-02-04 15:21:00,2019-02-04 15:30:00,70 %
14470284,vn1456bo,Dickerson,Bali,4,13,20,2019-02-28 15:56:00,2019-02-28 16:06:00,65 %
14470284,vn1456bo,Dickerson,Bali,5,10,20,2019-02-28 15:58:00,2019-02-28 16:01:00,50 %
14470284,vn1456bo,Dickerson,Bali,6,8,20,2019-02-28 15:00:00,2019-02-28 15:04:00,40 %
13683667,pz8936ef,Mansfield,Harbin,7,5,20,2019-02-28 15:01:00,2019-02-28 15:08:00,25 %
13683667,pz8936ef,Mansfield,Harbin,1,16,20,2019-02-03 15:26:00,2019-02-03 15:30:00,80 %
13683667,pz8936ef,Mansfield,Harbin,2,10,20,2019-02-03 15:31:00,2019-02-03 15:33:00,50 %
13683667,pz8936ef,Mansfield,Harbin,3,13,20,2019-02-03 15:33:00,2019-02-03 15:40:00,65 %
13683667,pz8936ef,Mansfield,Harbin,4,16,20,2019-02-03 15:34:00,2019-02-03 15:40:00,80 %
13683667,pz8936ef,Mansfield,Harbin,5,13,20,2019-02-04 15:52:00,2019-02-04 15:57:00,65 %
13683667,pz8936ef,Mansfield,Harbin,6,16,20,2019-02-04 15:54:00,2019-02-04 16:03:00,80 %
13683667,pz8936ef,Mansfield,Harbin,7,1,20,2019-02-27 15:41:00,2019-02-27 15:49:00,5 %
13683667,pz8936ef,Mansfield,Harbin,8,11,20,2019-02-27 15:43:00,2019-02-27 15:46:00,55 %
13683667,pz8936ef,Mansfield,Harbin,9,12,20,2019-02-27 15:45:00,2019-02-27 15:53:00,60 %
13683667,pz8936ef,Mansfield,Harbin,10,16,20,2019-02-28 15:07:00,2019-02-28 15:14:00,80 %
13683667,pz8936ef,Mansfield,Harbin,1,19,20,2019-02-02 15:11:00,2019-02-02 15:12:00,95 %
13683667,pz8936ef,Mansfield,Harbin,2,13,20,2019-02-02 15:21:00,2019-02-02 15:27:00,65 %
13683667,pz8936ef,Mansfield,Harbin,3,13,20,2019-02-02 15:23:00,2019-02-02 15:31:00,65 %
13683667,pz8936ef,Mansfield,Harbin,4,11,20,2019-02-04 15:52:00,2019-02-04 15:55:00,55 %
13683667,pz8936ef,Mansfield,Harbin,5,6,20,2019-02-28 15:06:00,2019-02-28 15:12:00,30 %
14460432,au9747cp,Jericho,Greer,1,20,20,2019-02-04 11:23:00,2019-02-04 11:26:00,100 %
14460432,au9747cp,Jericho,Greer,2,10,20,2019-02-04 11:25:00,2019-02-04 11:35:00,50 %
14460432,au9747cp,Jericho,Greer,3,11,20,2019-03-01 11:04:00,2019-03-01 11:08:00,55 %
14460432,au9747cp,Jericho,Greer,1,17,20,2019-02-04 11:37:00,2019-02-04 11:38:00,85 %
14460432,au9747cp,Jericho,Greer,2,7,20,2019-02-04 11:40:00,2019-02-04 11:43:00,35 %
14460432,au9747cp,Jericho,Greer,3,9,20,2019-02-04 11:41:00,2019-02-04 11:45:00,45 %
14460432,au9747cp,Jericho,Greer,4,4,20,2019-02-04 11:02:00,2019-02-04 11:06:00,20 %
14460432,au9747cp,Jericho,Greer,5,4,20,2019-02-04 11:06:00,2019-02-04 11:07:00,20 %
14460432,au9747cp,Jericho,Greer,6,3,20,2019-02-04 11:11:00,2019-02-04 11:20:00,15 %
14460432,au9747cp,Jericho,Greer,7,4,20,2019-02-04 11:54:00,2019-02-04 11:59:00,20 %
14460432,au9747cp,Jericho,Greer,8,14,20,2019-02-04 11:58:00,2019-02-04 12:05:00,70 %
14460432,au9747cp,Jericho,Greer,9,20,20,2019-02-28 11:46:00,2019-02-28 11:53:00,100 %
14460432,au9747cp,Jericho,Greer,10,9,20,2019-02-28 11:47:00,2019-02-28 11:54:00,45 %
14460432,au9747cp,Jericho,Greer,11,16,20,2019-02-28 11:50:00,2019-02-28 11:58:00,80 %
14460432,au9747cp,Jericho,Greer,12,16,20,2019-03-01 11:38:00,2019-03-01 11:44:00,80 %
14460432,au9747cp,Jericho,Greer,1,12,20,2019-02-03 11:02:00,2019-02-03 11:11:00,60 %
14460432,au9747cp,Jericho,Greer,2,4,20,2019-02-03 11:04:00,2019-02-03 11:11:00,20 %
14460432,au9747cp,Jericho,Greer,3,12,20,2019-02-03 11:09:00,2019-02-03 11:12:00,60 %
13114642,qe3386ba,Willard,Kafka,4,16,20,2019-02-03 11:11:00,2019-02-03 11:13:00,80 %
13114642,qe3386ba,Willard,Kafka,5,9,20,2019-02-04 11:18:00,2019-02-04 11:26:00,45 %
13114642,qe3386ba,Willard,Kafka,6,11,20,2019-02-04 11:19:00,2019-02-04 11:22:00,55 %
13114642,qe3386ba,Willard,Kafka,7,20,20,2019-02-04 11:20:00,2019-02-04 11:29:00,100 %
13114642,qe3386ba,Willard,Kafka,8,18,20,2019-02-04 11:21:00,2019-02-04 11:24:00,90 %
13114642,qe3386ba,Willard,Kafka,9,14,20,2019-03-01 11:16:00,2019-03-01 11:18:00,70 %
13114642,qe3386ba,Willard,Kafka,1,5,20,2019-02-03 11:07:00,2019-02-03 11:10:00,25 %
13114642,qe3386ba,Willard,Kafka,2,14,20,2019-02-03 11:09:00,2019-02-03 11:16:00,70 %
13114642,qe3386ba,Willard,Kafka,3,11,20,2019-02-04 11:51:00,2019-02-04 11:57:00,55 %
13114642,qe3386ba,Willard,Kafka,4,3,20,2019-02-04 11:52:00,2019-02-04 11:59:00,15 %
13114642,qe3386ba,Willard,Kafka,5,20,20,2019-02-04 11:54:00,2019-02-04 12:02:00,100 %
13114642,qe3386ba,Willard,Kafka,6,11,20,2019-02-04 11:55:00,2019-02-04 12:00:00,55 %
13114642,qe3386ba,Willard,Kafka,7,19,20,2019-02-28 11:23:00,2019-02-28 11:26:00,95 %
13114642,qe3386ba,Willard,Kafka,1,6,20,2019-02-03 11:45:00,2019-02-03 11:49:00,30 %
13114642,qe3386ba,Willard,Kafka,2,16,20,2019-02-03 11:46:00,2019-02-03 11:54:00,80 %
13114642,qe3386ba,Willard,Kafka,3,14,20,2019-02-03 11:16:00,2019-02-03 11:24:00,70 %
13114642,qe3386ba,Willard,Kafka,4,12,20,2019-02-28 11:44:00,2019-02-28 11:48:00,60 %
13114642,qe3386ba,Willard,Kafka,5,5,20,2019-02-28 11:46:00,2019-02-28 11:54:00,25 %
13114642,qe3386ba,Willard,Kafka,6,19,20,2019-02-28 11:47:00,2019-02-28 11:57:00,95 %
14819010,kx3806uj,Ross,Galbreath,7,11,20,2019-02-28 11:48:00,2019-02-28 11:53:00,55 %
14819010,kx3806uj,Ross,Galbreath,8,4,20,2019-02-28 11:15:00,2019-02-28 11:17:00,20 %
14819010,kx3806uj,Ross,Galbreath,1,1,20,2019-02-04 11:57:00,2019-02-04 12:06:00,5 %
14819010,kx3806uj,Ross,Galbreath,2,10,20,2019-02-28 11:25:00,2019-02-28 11:28:00,50 %
14819010,kx3806uj,Ross,Galbreath,3,12,20,2019-02-28 11:27:00,2019-02-28 11:29:00,60 %
14819010,kx3806uj,Ross,Galbreath,4,16,20,2019-03-01 11:53:00,2019-03-01 12:00:00,80 %
14819010,kx3806uj,Ross,Galbreath,1,1,20,2019-02-04 11:23:00,2019-02-04 11:29:00,5 %
14819010,kx3806uj,Ross,Galbreath,2,2,20,2019-02-04 11:54:00,2019-02-04 11:58:00,10 %
14819010,kx3806uj,Ross,Galbreath,3,15,20,2019-03-01 11:19:00,2019-03-01 11:26:00,75 %
14819010,kx3806uj,Ross,Galbreath,1,1,20,2019-02-04 11:10:00,2019-02-04 11:16:00,5 %
14819010,kx3806uj,Ross,Galbreath,1,2,20,2019-02-04 11:20:00,2019-02-04 11:25:00,10 %
14819010,kx3806uj,Ross,Galbreath,2,10,20,2019-02-04 11:24:00,2019-02-04 11:25:00,50 %
14819010,kx3806uj,Ross,Galbreath,3,7,20,2019-02-04 11:26:00,2019-02-04 11:29:00,35 %
14819010,kx3806uj,Ross,Galbreath,1,13,20,2019-02-02 11:58:00,2019-02-02 12:07:00,65 %
14819010,kx3806uj,Ross,Galbreath,2,5,20,2019-02-03 11:44:00,2019-02-03 11:54:00,25 %
14819010,kx3806uj,Ross,Galbreath,3,4,20,2019-03-01 11:37:00,2019-03-01 11:47:00,20 %
14819010,kx3806uj,Ross,Galbreath,1,18,20,2019-02-04 11:16:00,2019-02-04 11:26:00,90 %
14819010,kx3806uj,Ross,Galbreath,2,11,20,2019-02-04 11:44:00,2019-02-04 11:50:00,55 %
17802189,ee7746ti,Ben,Aug,3,10,20,2019-02-04 11:47:00,2019-02-04 11:53:00,50 %
17802189,ee7746ti,Ben,Aug,4,7,20,2019-02-04 11:57:00,2019-02-04 12:07:00,35 %
17802189,ee7746ti,Ben,Aug,5,8,20,2019-03-01 11:05:00,2019-03-01 11:14:00,40 %
17802189,ee7746ti,Ben,Aug,1,8,20,2019-02-04 11:06:00,2019-02-04 11:12:00,40 %
17802189,ee7746ti,Ben,Aug,2,12,20,2019-03-01 11:06:00,2019-03-01 11:10:00,60 %
17802189,ee7746ti,Ben,Aug,3,3,20,2019-03-01 11:07:00,2019-03-01 11:11:00,15 %
17802189,ee7746ti,Ben,Aug,4,11,20,2019-03-01 11:09:00,2019-03-01 11:12:00,55 %
17802189,ee7746ti,Ben,Aug,1,5,20,2019-02-04 11:12:00,2019-02-04 11:18:00,25 %
17802189,ee7746ti,Ben,Aug,2,2,20,2019-02-04 11:14:00,2019-02-04 11:19:00,10 %
17802189,ee7746ti,Ben,Aug,3,18,20,2019-02-04 11:16:00,2019-02-04 11:17:00,90 %
17802189,ee7746ti,Ben,Aug,1,8,20,2019-02-04 11:53:00,2019-02-04 11:58:00,40 %
17802189,ee7746ti,Ben,Aug,2,9,20,2019-03-01 11:45:00,2019-03-01 11:49:00,45 %
17802189,ee7746ti,Ben,Aug,3,19,20,2019-03-01 11:47:00,2019-03-01 11:51:00,95 %
17802189,ee7746ti,Ben,Aug,1,14,20,2019-02-04 11:58:00,2019-02-04 12:03:00,70 %
17802189,ee7746ti,Ben,Aug,2,18,20,2019-02-04 11:48:00,2019-02-04 11:58:00,90 %
17802189,ee7746ti,Ben,Aug,3,20,20,2019-02-04 11:50:00,2019-02-04 11:57:00,100 %
17802189,ee7746ti,Ben,Aug,4,9,20,2019-03-01 11:15:00,2019-03-01 11:19:00,45 %
17802189,ee7746ti,Ben,Aug,5,3,20,2019-03-01 11:43:00,2019-03-01 11:51:00,15 %
17802189,ee7746ti,Ben,Aug,1,12,20,2019-02-04 11:01:00,2019-02-04 11:03:00,60 %
15296771,ix1122ks,Merrimack,Hadrian,2,1,20,2019-02-04 11:03:00,2019-02-04 11:06:00,5 %
15296771,ix1122ks,Merrimack,Hadrian,3,12,20,2019-03-01 11:17:00,2019-03-01 11:22:00,60 %
15296771,ix1122ks,Merrimack,Hadrian,1,17,20,2019-02-03 11:41:00,2019-02-03 11:51:00,85 %
11702889,yw2911sz,Philippine,Gaylord,2,16,20,2019-02-03 11:43:00,2019-02-03 11:46:00,80 %
11702889,yw2911sz,Philippine,Gaylord,3,2,20,2019-02-03 11:56:00,2019-02-03 12:03:00,10 %
11702889,yw2911sz,Philippine,Gaylord,4,13,20,2019-02-04 11:51:00,2019-02-04 12:01:00,65 %
11702889,yw2911sz,Philippine,Gaylord,5,17,20,2019-02-04 11:00:00,2019-02-04 11:06:00,85 %
11702889,yw2911sz,Philippine,Gaylord,1,15,20,2019-02-04 11:55:00,2019-02-04 12:00:00,75 %
11702889,yw2911sz,Philippine,Gaylord,2,20,20,2019-02-04 11:57:00,2019-02-04 12:01:00,100 %
11702889,yw2911sz,Philippine,Gaylord,3,8,20,2019-03-01 11:01:00,2019-03-01 11:10:00,40 %
11702889,yw2911sz,Philippine,Gaylord,4,4,20,2019-03-01 11:02:00,2019-03-01 11:08:00,20 %
11702889,yw2911sz,Philippine,Gaylord,1,2,20,2019-02-04 11:20:00,2019-02-04 11:24:00,10 %
11702889,yw2911sz,Philippine,Gaylord,2,3,20,2019-02-04 11:27:00,2019-02-04 11:33:00,15 %
