Org Defined ID,UserName,FirstName,LastName,Attempt #,Score,Out Of,Attempt_Start,Attempt_End,Percent
14819010,kx3806uj,Ross,Galbreath,3,7,20,2019-02-11 15:06:00,2019-02-11 15:15:00,35 %
14819010,kx3806uj,Ross,Galbreath,4,19,20,2019-02-27 15:38:00,2019-02-27 15:45:00,95 %
14819010,kx3806uj,Ross,Galbreath,5,3,20,2019-02-27 15:47:00,2019-02-27 15:49:00,15 %
14819010,kx3806uj,Ross,Galbreath,1,13,20,2019-02-09 15:12:00,2019-02-09 15:13:00,65 %
14819010,kx3806uj,Ross,Galbreath,2,8,20,2019-02-09 15:16:00,2019-02-09 15:18:00,40 %
14819010,kx3806uj,Ross,Galbreath,3,1,20,2019-02-10 15:22:00,2019-02-10 15:28:00,5 %
14819010,kx3806uj,Ross,Galbreath,4,13,20,2019-02-11 15:57:00,2019-02-11 16:05:00,65 %
14819010,kx3806uj,Ross,Galbreath,5,14,20,2019-02-11 15:09:00,2019-02-11 15:19:00,70 %
14819010,kx3806uj,Ross,Galbreath,6,6,20,2019-02-28 15:59:00,2019-02-28 16:06:00,30 %
14819010,kx3806uj,Ross,Galbreath,1,16,20,2019-02-28 15:50:00,2019-02-28 15:57:00,80 %
17802189,ee7746ti,Ben,Aug,2,10,20,2019-02-28 15:58:00,2019-02-28 16:05:00,50 %
17802189,ee7746ti,Ben,Aug,3,2,20,2019-02-28 15:38:00,2019-02-28 15:39:00,10 %
17802189,ee7746ti,Ben,Aug,1,12,20,2019-02-10 15:50:00,2019-02-10 15:57:00,60 %
17802189,ee7746ti,Ben,Aug,2,8,20,2019-02-10 15:54:00,2019-02-10 16:04:00,40 %
17802189,ee7746ti,Ben,Aug,3,12,20,2019-02-11 15:43:00,2019-02-11 15:50:00,60 %
17802189,ee7746ti,Ben,Aug,4,14,20,2019-02-11 15:03:00,2019-02-11 15:13:00,70 %
17802189,ee7746ti,Ben,Aug,5,6,20,2019-02-28 15:19:00,2019-02-28 15:29:00,30 %
17802189,ee7746ti,Ben,Aug,6,6,20,2019-02-28 15:37:00,2019-02-28 15:46:00,30 %
17802189,ee7746ti,Ben,Aug,7,6,20,2019-03-01 15:17:00,2019-03-01 15:20:00,30 %
17802189,ee7746ti,Ben,Aug,8,8,20,2019-03-01 15:44:00,2019-03-01 15:48:00,40 %
17802189,ee7746ti,Ben,Aug,1,17,20,2019-02-08 15:04:00,2019-02-08 15:14:00,85 %
17802189,ee7746ti,Ben,Aug,2,6,20,2019-02-10 15:46:00,2019-02-10 15:55:00,30 %
17802189,ee7746ti,Ben,Aug,3,16,20,2019-02-10 15:51:00,2019-02-10 15:57:00,80 %
17802189,ee7746ti,Ben,Aug,4,12,20,2019-02-10 15:57:00,2019-02-10 16:03:00,60 %
17802189,ee7746ti,Ben,Aug,5,20,20,2019-02-11 15:01:00,2019-02-11 15:11:00,100 %
17802189,ee7746ti,Ben,Aug,6,9,20,2019-02-11 15:04:00,2019-02-11 15:12:00,45 %
17802189,ee7746ti,Ben,Aug,7,18,20,2019-02-28 15:22:00,2019-02-28 15:31:00,90 %
17802189,ee7746ti,Ben,Aug,8,5,20,2019-03-01 15:46:00,2019-03-01 15:48:00,25 %
17802189,ee7746ti,Ben,Aug,1,14,20,2019-02-10 15:03:00,2019-02-10 15:04:00,70 %
15296771,ix1122ks,Merrimack,Hadrian,2,19,20,2019-02-10 15:19:00,2019-02-10 15:28:00,95 %
15296771,ix1122ks,Merrimack,Hadrian,3,4,20,2019-02-28 15:00:00,2019-02-28 15:01:00,20 %
15296771,ix1122ks,Merrimack,Hadrian,4,17,20,2019-02-28 15:20:00,2019-02-28 15:23:00,85 %
11702889,yw2911sz,Philippine,Gaylord,5,20,20,2019-02-28 15:30:00,2019-02-28 15:32:00,100 %
11702889,yw2911sz,Philippine,Gaylord,6,7,20,2019-03-01 15:00:00,2019-03-01 15:07:00,35 %
11702889,yw2911sz,Philippine,Gaylord,7,15,20,2019-03-01 15:05:00,2019-03-01 15:08:00,75 %
11702889,yw2911sz,Philippine,Gaylord,1,18,20,2019-02-10 15:38:00,2019-02-10 15:46:00,90 %
11702889,yw2911sz,Philippine,Gaylord,2,14,20,2019-02-28 15:20:00,2019-02-28 15:21:00,70 %
11702889,yw2911sz,Philippine,Gaylord,1,20,20,2019-02-10 15:40:00,2019-02-10 15:45:00,100 %
11702889,yw2911sz,Philippine,Gaylord,2,13,20,2019-02-10 15:46:00,2019-02-10 15:48:00,65 %
11702889,yw2911sz,Philippine,Gaylord,3,4,20,2019-02-10 15:53:00,2019-02-10 16:00:00,20 %
11702889,yw2911sz,Philippine,Gaylord,4,2,20,2019-02-11 15:18:00,2019-02-11 15:25:00,10 %
11702889,yw2911sz,Philippine,Gaylord,5,4,20,2019-02-28 15:23:00,2019-02-28 15:29:00,20 %
11702889,yw2911sz,Philippine,Gaylord,6,8,20,2019-02-28 15:29:00,2019-02-28 15:38:00,40 %
11702889,yw2911sz,Philippine,Gaylord,1,2,20,2019-02-09 15:43:00,2019-02-09 15:48:00,10 %
11702889,yw2911sz,Philippine,Gaylord,2,11,20,2019-02-09 15:50:00,2019-02-09 16:00:00,55 %
11702889,yw2911sz,Philippine,Gaylord,3,11,20,2019-02-09 15:55:00,2019-02-09 15:56:00,55 %
11702889,yw2911sz,Philippine,Gaylord,4,2,20,2019-02-10 15:18:00,2019-02-10 15:19:00,10 %
11702889,yw2911sz,Philippine,Gaylord,5,9,20,2019-03-01 15:11:00,2019-03-01 15:19:00,45 %
11702889,yw2911sz,Philippine,Gaylord,1,18,20,2019-03-01 15:23:00,2019-03-01 15:33:00,90 %
14347507,ma3547fa,Goodyear,Cargill,2,10,20,2019-03-01 15:32:00,2019-03-01 15:37:00,50 %
14347507,ma3547fa,Goodyear,Cargill,1,5,20,2019-02-09 15:45:00,2019-02-09 15:54:00,25 %
14347507,ma3547fa,Goodyear,Cargill,2,5,20,2019-02-09 15:49:00,2019-02-09 15:54:00,25 %
14347507,ma3547fa,Goodyear,Cargill,3,4,20,2019-02-09 15:57:00,2019-02-09 16:03:00,20 %
14347507,ma3547fa,Goodyear,Cargill,4,9,20,2019-02-11 15:14:00,2019-02-11 15:23:00,45 %
14347507,ma3547fa,Goodyear,Cargill,5,10,20,2019-02-28 15:50:00,2019-02-28 15:58:00,50 %
14347507,ma3547fa,Goodyear,Cargill,6,20,20,2019-02-28 15:56:00,2019-02-28 16:01:00,100 %
14347507,ma3547fa,Goodyear,Cargill,7,11,20,2019-03-01 15:28:00,2019-03-01 15:33:00,55 %
14347507,ma3547fa,Goodyear,Cargill,1,16,20,2019-02-10 15:27:00,2019-02-10 15:32:00,80 %
14347507,ma3547fa,Goodyear,Cargill,2,9,20,2019-02-10 15:32:00,2019-02-10 15:42:00,45 %
14347507,ma3547fa,Goodyear,Cargill,3,6,20,2019-02-10 15:34:00,2019-02-10 15:41:00,30 %
14347507,ma3547fa,Goodyear,Cargill,4,7,20,2019-02-10 15:37:00,2019-02-10 15:38:00,35 %
14347507,ma3547fa,Goodyear,Cargill,5,12,20,2019-02-28 15:11:00,2019-02-28 15:19:00,60 %
14347507,ma3547fa,Goodyear,Cargill,6,1,20,2019-02-28 15:20:00,2019-02-28 15:24:00,5 %
14924788,ju8890nw,Christendom,Montmartre,7,10,20,2019-02-28 15:23:00,2019-02-28 15:26:00,50 %
14924788,ju8890nw,Christendom,Montmartre,8,2,20,2019-02-28 15:25:00,2019-02-28 15:29:00,10 %
14924788,ju8890nw,Christendom,Montmartre,9,11,20,2019-02-28 15:48:00,2019-02-28 15:52:00,55 %
14924788,ju8890nw,Christendom,Montmartre,10,19,20,2019-02-28 15:27:00,2019-02-28 15:31:00,95 %
14924788,ju8890nw,Christendom,Montmartre,1,4,20,2019-02-11 15:24:00,2019-02-11 15:32:00,20 %
14924788,ju8890nw,Christendom,Montmartre,2,16,20,2019-02-11 15:06:00,2019-02-11 15:08:00,80 %
14924788,ju8890nw,Christendom,Montmartre,3,7,20,2019-02-11 15:08:00,2019-02-11 15:11:00,35 %
14924788,ju8890nw,Christendom,Montmartre,4,13,20,2019-02-11 15:07:00,2019-02-11 15:12:00,65 %
14924788,ju8890nw,Christendom,Montmartre,5,7,20,2019-02-11 15:34:00,2019-02-11 15:43:00,35 %
14924788,ju8890nw,Christendom,Montmartre,6,11,20,2019-03-01 15:11:00,2019-03-01 15:17:00,55 %
14924788,ju8890nw,Christendom,Montmartre,1,5,20,2019-02-10 15:46:00,2019-02-10 15:47:00,25 %
14924788,ju8890nw,Christendom,Montmartre,2,5,20,2019-02-10 15:54:00,2019-02-10 15:59:00,25 %
14924788,ju8890nw,Christendom,Montmartre,3,19,20,2019-02-11 15:56:00,2019-02-11 16:00:00,95 %
14924788,ju8890nw,Christendom,Montmartre,4,18,20,2019-02-28 15:05:00,2019-02-28 15:13:00,90 %
14924788,ju8890nw,Christendom,Montmartre,5,2,20,2019-02-28 15:08:00,2019-02-28 15:17:00,10 %
14924788,ju8890nw,Christendom,Montmartre,1,8,20,2019-02-10 15:33:00,2019-02-10 15:34:00,40 %
14924788,ju8890nw,Christendom,Montmartre,2,4,20,2019-02-10 15:39:00,2019-02-10 15:49:00,20 %
14924788,ju8890nw,Christendom,Montmartre,3,20,20,2019-02-10 15:48:00,2019-02-10 15:58:00,100 %
14470284,vn1456bo,Dickerson,Bali,4,13,20,2019-02-27 15:05:00,2019-02-27 15:09:00,65 %
14470284,vn1456bo,Dickerson,Bali,1,16,20,2019-02-10 15:54:00,2019-02-10 15:55:00,80 %
14470284,vn1456bo,Dickerson,Bali,2,15,20,2019-02-10 15:07:00,2019-02-10 15:16:00,75 %
14470284,vn1456bo,Dickerson,Bali,3,13,20,2019-02-11 15:33:00,2019-02-11 15:34:00,65 %
14470284,vn1456bo,Dickerson,Bali,4,4,20,2019-02-28 15:02:00,2019-02-28 15:12:00,20 %
14470284,vn1456bo,Dickerson,Bali,5,6,20,2019-02-28 15:05:00,2019-02-28 15:09:00,30 %
14470284,vn1456bo,Dickerson,Bali,6,5,20,2019-02-28 15:08:00,2019-02-28 15:09:00,25 %
14470284,vn1456bo,Dickerson,Bali,7,7,20,2019-02-28 15:12:00,2019-02-28 15:20:00,35 %
14470284,vn1456bo,Dickerson,Bali,1,6,20,2019-02-10 15:12:00,2019-02-10 15:13:00,30 %
14470284,vn1456bo,Dickerson,Bali,2,7,20,2019-02-10 15:18:00,2019-02-10 15:21:00,35 %
14470284,vn1456bo,Dickerson,Bali,3,8,20,2019-02-11 15:58:00,2019-02-11 15:59:00,40 %
14470284,vn1456bo,Dickerson,Bali,4,6,20,2019-02-27 15:47:00,2019-02-27 15:50:00,30 %
14470284,vn1456bo,Dickerson,Bali,5,15,20,2019-02-27 15:50:00,2019-02-27 15:53:00,75 %
14470284,vn1456bo,Dickerson,Bali,6,17,20,2019-02-28 15:09:00,2019-02-28 15:14:00,85 %
14470284,vn1456bo,Dickerson,Bali,1,2,20,2019-02-10 15:24:00,2019-02-10 15:28:00,10 %
14470284,vn1456bo,Dickerson,Bali,2,8,20,2019-02-10 15:35:00,2019-02-10 15:38:00,40 %
13683667,pz8936ef,Mansfield,Harbin,3,9,20,2019-02-10 15:38:00,2019-02-10 15:48:00,45 %
13683667,pz8936ef,Mansfield,Harbin,4,7,20,2019-02-28 15:08:00,2019-02-28 15:15:00,35 %
13683667,pz8936ef,Mansfield,Harbin,5,2,20,2019-02-28 15:19:00,2019-02-28 15:22:00,10 %
13683667,pz8936ef,Mansfield,Harbin,1,13,20,2019-02-08 15:50:00,2019-02-08 15:59:00,65 %
13683667,pz8936ef,Mansfield,Harbin,2,20,20,2019-02-28 15:04:00,2019-02-28 15:09:00,100 %
13683667,pz8936ef,Mansfield,Harbin,3,8,20,2019-02-28 15:21:00,2019-02-28 15:24:00,40 %
14460432,au9747cp,Jericho,Greer,1,1,20,2019-02-10 11:36:00,2019-02-10 11:37:00,5 %
14460432,au9747cp,Jericho,Greer,2,17,20,2019-02-10 11:41:00,2019-02-10 11:49:00,85 %
14460432,au9747cp,Jericho,Greer,3,12,20,2019-02-10 11:42:00,2019-02-10 11:44:00,60 %
14460432,au9747cp,Jericho,Greer,4,17,20,2019-02-11 11:32:00,2019-02-11 11:36:00,85 %
14460432,au9747cp,Jericho,Greer,5,3,20,2019-03-01 11:06:00,2019-03-01 11:10:00,15 %
14460432,au9747cp,Jericho,Greer,6,16,20,2019-03-01 11:16:00,2019-03-01 11:26:00,80 %
14460432,au9747cp,Jericho,Greer,1,1,20,2019-02-08 11:26:00,2019-02-08 11:32:00,5 %
14460432,au9747cp,Jericho,Greer,2,10,20,2019-02-08 11:30:00,2019-02-08 11:34:00,50 %
14460432,au9747cp,Jericho,Greer,3,3,20,2019-02-08 11:35:00,2019-02-08 11:41:00,15 %
14460432,au9747cp,Jericho,Greer,4,2,20,2019-02-08 11:37:00,2019-02-08 11:39:00,10 %
14460432,au9747cp,Jericho,Greer,5,9,20,2019-02-08 11:38:00,2019-02-08 11:39:00,45 %
14460432,au9747cp,Jericho,Greer,6,14,20,2019-02-08 11:41:00,2019-02-08 11:47:00,70 %
14460432,au9747cp,Jericho,Greer,7,12,20,2019-02-28 11:49:00,2019-02-28 11:54:00,60 %
14460432,au9747cp,Jericho,Greer,1,11,20,2019-02-08 11:45:00,2019-02-08 11:52:00,55 %
14460432,au9747cp,Jericho,Greer,2,5,20,2019-02-11 11:09:00,2019-02-11 11:17:00,25 %
14460432,au9747cp,Jericho,Greer,3,4,20,2019-02-11 11:41:00,2019-02-11 11:43:00,20 %
14460432,au9747cp,Jericho,Greer,4,4,20,2019-02-11 11:45:00,2019-02-11 11:54:00,20 %
14460432,au9747cp,Jericho,Greer,5,10,20,2019-02-11 11:46:00,2019-02-11 11:49:00,50 %
13114642,qe3386ba,Willard,Kafka,6,4,20,2019-03-01 11:10:00,2019-03-01 11:20:00,20 %
13114642,qe3386ba,Willard,Kafka,7,14,20,2019-03-01 11:14:00,2019-03-01 11:16:00,70 %
13114642,qe3386ba,Willard,Kafka,8,11,20,2019-03-01 11:24:00,2019-03-01 11:26:00,55 %
13114642,qe3386ba,Willard,Kafka,1,19,20,2019-02-09 11:23:00,2019-02-09 11:25:00,95 %
13114642,qe3386ba,Willard,Kafka,2,4,20,2019-02-11 11:27:00,2019-02-11 11:34:00,20 %
13114642,qe3386ba,Willard,Kafka,3,4,20,2019-02-28 11:30:00,2019-02-28 11:33:00,20 %
13114642,qe3386ba,Willard,Kafka,4,5,20,2019-03-01 11:28:00,2019-03-01 11:35:00,25 %
13114642,qe3386ba,Willard,Kafka,1,11,20,2019-02-08 11:55:00,2019-02-08 12:04:00,55 %
13114642,qe3386ba,Willard,Kafka,2,12,20,2019-02-10 11:38:00,2019-02-10 11:44:00,60 %
13114642,qe3386ba,Willard,Kafka,3,7,20,2019-02-10 11:41:00,2019-02-10 11:50:00,35 %
13114642,qe3386ba,Willard,Kafka,4,4,20,2019-02-11 11:20:00,2019-02-11 11:21:00,20 %
13114642,qe3386ba,Willard,Kafka,5,18,20,2019-02-11 11:24:00,2019-02-11 11:29:00,90 %
13114642,qe3386ba,Willard,Kafka,6,12,20,2019-02-11 11:28:00,2019-02-11 11:36:00,60 %
13114642,qe3386ba,Willard,Kafka,7,17,20,2019-02-11 11:30:00,2019-02-11 11:33:00,85 %
13114642,qe3386ba,Willard,Kafka,8,17,20,2019-02-28 11:48:00,2019-02-28 11:58:00,85 %
13114642,qe3386ba,Willard,Kafka,9,1,20,2019-02-28 11:16:00,2019-02-28 11:18:00,5 %
13114642,qe3386ba,Willard,Kafka,1,9,20,2019-02-10 11:05:00,2019-02-10 11:14:00,45 %
13114642,qe3386ba,Willard,Kafka,2,3,20,2019-02-11 11:08:00,2019-02-11 11:09:00,15 %
13114642,qe3386ba,Willard,Kafka,3,15,20,2019-02-11 11:12:00,2019-02-11 11:14:00,75 %
14819010,kx3806uj,Ross,Galbreath,4,5,20,2019-02-11 11:56:00,2019-02-11 12:03:00,25 %
14819010,kx3806uj,Ross,Galbreath,5,12,20,2019-02-28 11:28:00,2019-02-28 11:37:00,60 %
14819010,kx3806uj,Ross,Galbreath,6,15,20,2019-02-28 11:54:00,2019-02-28 12:01:00,75 %
14819010,kx3806uj,Ross,Galbreath,7,6,20,2019-02-28 11:21:00,2019-02-28 11:29:00,30 %
14819010,kx3806uj,Ross,Galbreath,8,17,20,2019-03-01 11:58:00,2019-03-01 12:03:00,85 %
14819010,kx3806uj,Ross,Galbreath,1,17,20,2019-02-08 11:31:00,2019-02-08 11:37:00,85 %
14819010,kx3806uj,Ross,Galbreath,2,16,20,2019-02-11 11:38:00,2019-02-11 11:45:00,80 %
14819010,kx3806uj,Ross,Galbreath,3,13,20,2019-02-11 11:45:00,2019-02-11 11:49:00,65 %
14819010,kx3806uj,Ross,Galbreath,4,14,20,2019-02-11 11:08:00,2019-02-11 11:12:00,70 %
14819010,kx3806uj,Ross,Galbreath,5,15,20,2019-03-01 11:22:00,2019-03-01 11:27:00,75 %
14819010,kx3806uj,Ross,Galbreath,1,13,20,2019-02-11 11:55:00,2019-02-11 12:05:00,65 %
14819010,kx3806uj,Ross,Galbreath,1,17,20,2019-02-11 11:58:00,2019-02-11 12:03:00,85 %
14819010,kx3806uj,Ross,Galbreath,2,13,20,2019-02-11 11:03:00,2019-02-11 11:10:00,65 %
14819010,kx3806uj,Ross,Galbreath,3,13,20,2019-02-11 11:05:00,2019-02-11 11:13:00,65 %
14819010,kx3806uj,Ross,Galbreath,4,4,20,2019-02-27 11:52:00,2019-02-27 12:00:00,20 %
14819010,kx3806uj,Ross,Galbreath,1,2,20,2019-02-09 11:55:00,2019-02-09 12:00:00,10 %
14819010,kx3806uj,Ross,Galbreath,2,2,20,2019-02-10 11:46:00,2019-02-10 11:54:00,10 %
14819010,kx3806uj,Ross,Galbreath,3,16,20,2019-03-01 11:40:00,2019-03-01 11:46:00,80 %
17802189,ee7746ti,Ben,Aug,1,3,20,2019-02-11 11:52:00,2019-02-11 11:55:00,15 %
17802189,ee7746ti,Ben,Aug,2,11,20,2019-02-11 11:00:00,2019-02-11 11:02:00,55 %
17802189,ee7746ti,Ben,Aug,3,12,20,2019-03-01 11:59:00,2019-03-01 12:07:00,60 %
17802189,ee7746ti,Ben,Aug,4,13,20,2019-03-01 11:04:00,2019-03-01 11:12:00,65 %
17802189,ee7746ti,Ben,Aug,1,11,20,2019-02-10 11:06:00,2019-02-10 11:09:00,55 %
17802189,ee7746ti,Ben,Aug,2,18,20,2019-02-10 11:13:00,2019-02-10 11:22:00,90 %
17802189,ee7746ti,Ben,Aug,3,17,20,2019-02-11 11:48:00,2019-02-11 11:57:00,85 %
17802189,ee7746ti,Ben,Aug,4,11,20,2019-02-11 11:52:00,2019-02-11 12:02:00,55 %
17802189,ee7746ti,Ben,Aug,5,13,20,2019-02-11 11:35:00,2019-02-11 11:43:00,65 %
17802189,ee7746ti,Ben,Aug,6,8,20,2019-03-01 11:10:00,2019-03-01 11:13:00,40 %
17802189,ee7746ti,Ben,Aug,7,11,20,2019-03-01 11:12:00,2019-03-01 11:19:00,55 %
17802189,ee7746ti,Ben,Aug,1,19,20,2019-02-11 11:23:00,2019-02-11 11:29:00,95 %
17802189,ee7746ti,Ben,Aug,2,6,20,2019-02-11 11:35:00,2019-02-11 11:44:00,30 %
17802189,ee7746ti,Ben,Aug,3,10,20,2019-02-11 11:23:00,2019-02-11 11:26:00,50 %
17802189,ee7746ti,Ben,Aug,4,8,20,2019-02-11 11:29:00,2019-02-11 11:35:00,40 %
17802189,ee7746ti,Ben,Aug,1,2,20,2019-02-11 11:10:00,2019-02-11 11:19:00,10 %
17802189,ee7746ti,Ben,Aug,2,6,20,2019-02-11 11:13:00,2019-02-11 11:21:00,30 %
17802189,ee7746ti,Ben,Aug,3,8,20,2019-02-11 11:29:00,2019-02-11 11:36:00,40 %
17802189,ee7746ti,Ben,Aug,1,20,20,2019-02-10 11:50:00,2019-02-10 11:59:00,100 %
15296771,ix1122ks,Merrimack,Hadrian,2,16,20,2019-02-10 11:56:00,2019-02-10 12:06:00,80 %
15296771,ix1122ks,Merrimack,Hadrian,3,16,20,2019-02-11 11:27:00,2019-02-11 11:36:00,80 %
15296771,ix1122ks,Merrimack,Hadrian,4,3,20,2019-03-01 11:19:00,2019-03-01 11:27:00,15 %
11702889,yw2911sz,Philippine,Gaylord,5,16,20,2019-03-01 11:48:00,2019-03-01 11:49:00,80 %
11702889,yw2911sz,Philippine,Gaylord,1,16,20,2019-02-11 11:11:00,2019-02-11 11:15:00,80 %
11702889,yw2911sz,Philippine,Gaylord,2,14,20,2019-02-11 11:16:00,2019-02-11 11:17:00,70 %
11702889,yw2911sz,Philippine,Gaylord,3,9,20,2019-02-11 11:39:00,2019-02-11 11:47:00,45 %
11702889,yw2911sz,Philippine,Gaylord,4,10,20,2019-02-11 11:01:00,2019-02-11 11:10:00,50 %
11702889,yw2911sz,Philippine,Gaylord,5,12,20,2019-03-01 11:22:00,2019-03-01 11:24:00,60 %
11702889,yw2911sz,Philippine,Gaylord,6,18,20,2019-03-01 11:27:00,2019-03-01 11:34:00,90 %
11702889,yw2911sz,Philippine,Gaylord,1,4,20,2019-02-10 11:23:00,2019-02-10 11:29:00,20 %
11702889,yw2911sz,Philippine,Gaylord,2,8,20,2019-02-10 11:29:00,2019-02-10 11:35:00,40 %
11702889,yw2911sz,Philippine,Gaylord,3,13,20,2019-02-11 11:05:00,2019-02-11 11:13:00,65 %
11702889,yw2911sz,Philippine,Gaylord,4,18,20,2019-02-28 11:24:00,2019-02-28 11:27:00,90 %
11702889,yw2911sz,Philippine,Gaylord,5,1,20,2019-02-28 11:24:00,2019-02-28 11:26:00,5 %
11702889,yw2911sz,Philippine,Gaylord,6,19,20,2019-03-01 11:36:00,2019-03-01 11:41:00,95 %
11702889,yw2911sz,Philippine,Gaylord,1,15,20,2019-02-08 11:35:00,2019-02-08 11:43:00,75 %
11702889,yw2911sz,Philippine,Gaylord,2,10,20,2019-02-08 11:40:00,2019-02-08 11:43:00,50 %
11702889,yw2911sz,Philippine,Gaylord,3,6,20,2019-02-08 11:45:00,2019-02-08 11:48:00,30 %
11702889,yw2911sz,Philippine,Gaylord,4,4,20,2019-02-11 11:36:00,2019-02-11 11:39:00,20 %
14347507,ma3547fa,Goodyear,Cargill,5,14,20,2019-02-11 11:57:00,2019-02-11 12:04:00,70 %
14347507,ma3547fa,Goodyear,Cargill,6,10,20,2019-03-01 11:03:00,2019-03-01 11:12:00,50 %
14347507,ma3547fa,Goodyear,Cargill,7,12,20,2019-03-01 11:06:00,2019-03-01 11:14:00,60 %
