Org Defined ID,UserName,FirstName,LastName,Attempt #,Score,Out Of,Attempt_Start,Attempt_End,Percent
17802189,ee7746ti,Ben,Aug,6,12,20,2019-02-28 15:26:00,2019-02-28 15:28:00,60 %
15296771,ix1122ks,Merrimack,Hadrian,7,19,20,2019-03-01 15:44:00,2019-03-01 15:54:00,95 %
15296771,ix1122ks,Merrimack,Hadrian,1,16,20,2019-02-26 15:41:00,2019-02-26 15:48:00,80 %
15296771,ix1122ks,Merrimack,Hadrian,2,9,20,2019-02-26 15:57:00,2019-02-26 16:02:00,45 %
11702889,yw2911sz,Philippine,Gaylord,3,10,20,2019-02-26 15:03:00,2019-02-26 15:12:00,50 %
11702889,yw2911sz,Philippine,Gaylord,4,11,20,2019-02-28 15:35:00,2019-02-28 15:44:00,55 %
11702889,yw2911sz,Philippine,Gaylord,5,14,20,2019-02-28 15:39:00,2019-02-28 15:44:00,70 %
11702889,yw2911sz,Philippine,Gaylord,6,9,20,2019-03-01 15:12:00,2019-03-01 15:17:00,45 %
11702889,yw2911sz,Philippine,Gaylord,7,7,20,2019-03-01 15:15:00,2019-03-01 15:18:00,35 %
11702889,yw2911sz,Philippine,Gaylord,1,6,20,2019-02-28 15:23:00,2019-02-28 15:25:00,30 %
11702889,yw2911sz,Philippine,Gaylord,2,13,20,2019-02-28 15:42:00,2019-02-28 15:49:00,65 %
11702889,yw2911sz,Philippine,Gaylord,1,16,20,2019-02-24 15:39:00,2019-02-24 15:44:00,80 %
11702889,yw2911sz,Philippine,Gaylord,2,16,20,2019-02-24 15:47:00,2019-02-24 15:55:00,80 %
11702889,yw2911sz,Philippine,Gaylord,3,15,20,2019-02-24 15:13:00,2019-02-24 15:18:00,75 %
11702889,yw2911sz,Philippine,Gaylord,4,3,20,2019-02-26 15:49:00,2019-02-26 15:51:00,15 %
11702889,yw2911sz,Philippine,Gaylord,5,7,20,2019-02-28 15:47:00,2019-02-28 15:52:00,35 %
11702889,yw2911sz,Philippine,Gaylord,6,5,20,2019-02-28 15:50:00,2019-02-28 15:51:00,25 %
11702889,yw2911sz,Philippine,Gaylord,1,12,20,2019-02-24 15:37:00,2019-02-24 15:45:00,60 %
11702889,yw2911sz,Philippine,Gaylord,2,19,20,2019-02-27 15:24:00,2019-02-27 15:34:00,95 %
11702889,yw2911sz,Philippine,Gaylord,1,1,20,2019-02-24 15:15:00,2019-02-24 15:16:00,5 %
11702889,yw2911sz,Philippine,Gaylord,2,1,20,2019-02-24 15:26:00,2019-02-24 15:31:00,5 %
14347507,ma3547fa,Goodyear,Cargill,3,5,20,2019-02-27 15:54:00,2019-02-27 16:01:00,25 %
14347507,ma3547fa,Goodyear,Cargill,1,11,20,2019-02-23 15:25:00,2019-02-23 15:32:00,55 %
14347507,ma3547fa,Goodyear,Cargill,2,15,20,2019-02-25 15:27:00,2019-02-25 15:36:00,75 %
14347507,ma3547fa,Goodyear,Cargill,3,10,20,2019-02-26 15:18:00,2019-02-26 15:23:00,50 %
14347507,ma3547fa,Goodyear,Cargill,4,15,20,2019-02-26 15:27:00,2019-02-26 15:34:00,75 %
14347507,ma3547fa,Goodyear,Cargill,5,8,20,2019-02-27 15:10:00,2019-02-27 15:16:00,40 %
14347507,ma3547fa,Goodyear,Cargill,6,7,20,2019-02-28 15:58:00,2019-02-28 16:03:00,35 %
14347507,ma3547fa,Goodyear,Cargill,7,20,20,2019-02-28 15:09:00,2019-02-28 15:11:00,100 %
14347507,ma3547fa,Goodyear,Cargill,8,20,20,2019-03-01 15:30:00,2019-03-01 15:31:00,100 %
14347507,ma3547fa,Goodyear,Cargill,1,9,20,2019-02-24 15:36:00,2019-02-24 15:43:00,45 %
14347507,ma3547fa,Goodyear,Cargill,2,7,20,2019-02-24 15:03:00,2019-02-24 15:13:00,35 %
14347507,ma3547fa,Goodyear,Cargill,3,13,20,2019-02-28 15:27:00,2019-02-28 15:29:00,65 %
14347507,ma3547fa,Goodyear,Cargill,4,8,20,2019-02-28 15:54:00,2019-02-28 16:04:00,40 %
14347507,ma3547fa,Goodyear,Cargill,5,1,20,2019-02-28 15:29:00,2019-02-28 15:37:00,5 %
14924788,ju8890nw,Christendom,Montmartre,6,19,20,2019-03-05 15:43:00,2019-03-05 15:45:00,95 %
14924788,ju8890nw,Christendom,Montmartre,1,2,20,2019-02-22 15:01:00,2019-02-22 15:06:00,10 %
14924788,ju8890nw,Christendom,Montmartre,2,10,20,2019-03-01 15:26:00,2019-03-01 15:35:00,50 %
14924788,ju8890nw,Christendom,Montmartre,1,16,20,2019-02-24 15:03:00,2019-02-24 15:09:00,80 %
14924788,ju8890nw,Christendom,Montmartre,2,14,20,2019-02-24 15:09:00,2019-02-24 15:17:00,70 %
14924788,ju8890nw,Christendom,Montmartre,3,3,20,2019-02-24 15:11:00,2019-02-24 15:16:00,15 %
14924788,ju8890nw,Christendom,Montmartre,4,9,20,2019-02-27 15:03:00,2019-02-27 15:12:00,45 %
14924788,ju8890nw,Christendom,Montmartre,5,19,20,2019-02-28 15:09:00,2019-02-28 15:12:00,95 %
14924788,ju8890nw,Christendom,Montmartre,6,5,20,2019-03-06 15:11:00,2019-03-06 15:16:00,25 %
14924788,ju8890nw,Christendom,Montmartre,1,5,20,2019-02-24 15:52:00,2019-02-24 15:58:00,25 %
14924788,ju8890nw,Christendom,Montmartre,2,6,20,2019-02-27 15:02:00,2019-02-27 15:05:00,30 %
14924788,ju8890nw,Christendom,Montmartre,3,10,20,2019-02-27 15:16:00,2019-02-27 15:20:00,50 %
14924788,ju8890nw,Christendom,Montmartre,1,7,20,2019-02-24 15:35:00,2019-02-24 15:37:00,35 %
14924788,ju8890nw,Christendom,Montmartre,2,20,20,2019-02-24 15:25:00,2019-02-24 15:29:00,100 %
14924788,ju8890nw,Christendom,Montmartre,3,2,20,2019-02-24 15:29:00,2019-02-24 15:30:00,10 %
14924788,ju8890nw,Christendom,Montmartre,4,17,20,2019-02-24 15:32:00,2019-02-24 15:33:00,85 %
14924788,ju8890nw,Christendom,Montmartre,5,19,20,2019-02-27 15:14:00,2019-02-27 15:18:00,95 %
14924788,ju8890nw,Christendom,Montmartre,6,2,20,2019-02-27 15:18:00,2019-02-27 15:19:00,10 %
14470284,vn1456bo,Dickerson,Bali,7,5,20,2019-02-27 15:08:00,2019-02-27 15:13:00,25 %
14470284,vn1456bo,Dickerson,Bali,8,16,20,2019-02-28 15:13:00,2019-02-28 15:14:00,80 %
14470284,vn1456bo,Dickerson,Bali,9,9,20,2019-03-01 15:59:00,2019-03-01 16:07:00,45 %
14470284,vn1456bo,Dickerson,Bali,10,5,20,2019-03-01 15:22:00,2019-03-01 15:23:00,25 %
14470284,vn1456bo,Dickerson,Bali,1,3,20,2019-02-27 15:50:00,2019-02-27 15:52:00,15 %
14470284,vn1456bo,Dickerson,Bali,2,13,20,2019-02-28 15:11:00,2019-02-28 15:21:00,65 %
14470284,vn1456bo,Dickerson,Bali,1,6,20,2019-02-24 15:05:00,2019-02-24 15:12:00,30 %
14470284,vn1456bo,Dickerson,Bali,2,15,20,2019-02-24 15:14:00,2019-02-24 15:17:00,75 %
14470284,vn1456bo,Dickerson,Bali,3,2,20,2019-02-25 15:30:00,2019-02-25 15:38:00,10 %
14470284,vn1456bo,Dickerson,Bali,4,15,20,2019-02-28 15:15:00,2019-02-28 15:24:00,75 %
14470284,vn1456bo,Dickerson,Bali,1,9,20,2019-02-23 15:29:00,2019-02-23 15:36:00,45 %
14470284,vn1456bo,Dickerson,Bali,2,16,20,2019-02-28 15:11:00,2019-02-28 15:13:00,80 %
14460432,au9747cp,Jericho,Greer,1,2,20,2019-02-22 11:33:00,2019-02-22 11:39:00,10 %
14460432,au9747cp,Jericho,Greer,2,13,20,2019-02-22 11:56:00,2019-02-22 11:57:00,65 %
14460432,au9747cp,Jericho,Greer,3,14,20,2019-02-27 11:54:00,2019-02-27 11:58:00,70 %
14460432,au9747cp,Jericho,Greer,4,20,20,2019-02-27 11:59:00,2019-02-27 12:03:00,100 %
14460432,au9747cp,Jericho,Greer,5,4,20,2019-02-27 11:15:00,2019-02-27 11:23:00,20 %
14460432,au9747cp,Jericho,Greer,6,2,20,2019-03-01 11:18:00,2019-03-01 11:19:00,10 %
14460432,au9747cp,Jericho,Greer,1,13,20,2019-02-27 11:57:00,2019-02-27 12:03:00,65 %
14460432,au9747cp,Jericho,Greer,2,18,20,2019-02-27 11:16:00,2019-02-27 11:21:00,90 %
14460432,au9747cp,Jericho,Greer,3,18,20,2019-02-27 11:21:00,2019-02-27 11:27:00,90 %
14460432,au9747cp,Jericho,Greer,4,8,20,2019-02-27 11:24:00,2019-02-27 11:28:00,40 %
14460432,au9747cp,Jericho,Greer,5,9,20,2019-03-01 11:55:00,2019-03-01 11:56:00,45 %
14460432,au9747cp,Jericho,Greer,1,18,20,2019-02-27 11:13:00,2019-02-27 11:19:00,90 %
14460432,au9747cp,Jericho,Greer,2,3,20,2019-02-27 11:22:00,2019-02-27 11:23:00,15 %
14460432,au9747cp,Jericho,Greer,3,4,20,2019-02-27 11:40:00,2019-02-27 11:45:00,20 %
14460432,au9747cp,Jericho,Greer,4,7,20,2019-02-27 11:44:00,2019-02-27 11:52:00,35 %
14460432,au9747cp,Jericho,Greer,5,20,20,2019-03-01 11:09:00,2019-03-01 11:17:00,100 %
14460432,au9747cp,Jericho,Greer,1,19,20,2019-02-23 11:38:00,2019-02-23 11:45:00,95 %
14460432,au9747cp,Jericho,Greer,2,8,20,2019-02-27 11:01:00,2019-02-27 11:04:00,40 %
13114642,qe3386ba,Willard,Kafka,3,15,20,2019-03-01 11:32:00,2019-03-01 11:39:00,75 %
13114642,qe3386ba,Willard,Kafka,1,11,20,2019-02-22 11:51:00,2019-02-22 11:58:00,55 %
13114642,qe3386ba,Willard,Kafka,2,11,20,2019-02-22 11:58:00,2019-02-22 12:08:00,55 %
13114642,qe3386ba,Willard,Kafka,3,1,20,2019-02-22 11:02:00,2019-02-22 11:04:00,5 %
13114642,qe3386ba,Willard,Kafka,4,5,20,2019-02-23 11:45:00,2019-02-23 11:51:00,25 %
13114642,qe3386ba,Willard,Kafka,5,7,20,2019-02-24 11:23:00,2019-02-24 11:30:00,35 %
13114642,qe3386ba,Willard,Kafka,6,17,20,2019-02-27 11:57:00,2019-02-27 12:01:00,85 %
13114642,qe3386ba,Willard,Kafka,7,8,20,2019-02-28 11:51:00,2019-02-28 11:57:00,40 %
13114642,qe3386ba,Willard,Kafka,8,19,20,2019-02-28 11:18:00,2019-02-28 11:22:00,95 %
13114642,qe3386ba,Willard,Kafka,1,14,20,2019-02-23 11:03:00,2019-02-23 11:12:00,70 %
13114642,qe3386ba,Willard,Kafka,2,15,20,2019-02-23 11:33:00,2019-02-23 11:42:00,75 %
13114642,qe3386ba,Willard,Kafka,3,13,20,2019-02-23 11:34:00,2019-02-23 11:38:00,65 %
13114642,qe3386ba,Willard,Kafka,4,1,20,2019-02-23 11:01:00,2019-02-23 11:06:00,5 %
13114642,qe3386ba,Willard,Kafka,5,17,20,2019-02-26 11:38:00,2019-02-26 11:45:00,85 %
13114642,qe3386ba,Willard,Kafka,6,19,20,2019-02-27 11:46:00,2019-02-27 11:48:00,95 %
13114642,qe3386ba,Willard,Kafka,7,20,20,2019-02-27 11:46:00,2019-02-27 11:55:00,100 %
13114642,qe3386ba,Willard,Kafka,8,7,20,2019-02-28 11:25:00,2019-02-28 11:28:00,35 %
13114642,qe3386ba,Willard,Kafka,1,14,20,2019-02-27 11:11:00,2019-02-27 11:17:00,70 %
13114642,qe3386ba,Willard,Kafka,2,8,20,2019-02-27 11:18:00,2019-02-27 11:25:00,40 %
14819010,kx3806uj,Ross,Galbreath,3,18,20,2019-02-27 11:55:00,2019-02-27 12:05:00,90 %
14819010,kx3806uj,Ross,Galbreath,4,9,20,2019-03-01 11:29:00,2019-03-01 11:32:00,45 %
14819010,kx3806uj,Ross,Galbreath,1,12,20,2019-02-27 11:55:00,2019-02-27 12:04:00,60 %
14819010,kx3806uj,Ross,Galbreath,1,13,20,2019-02-24 11:24:00,2019-02-24 11:34:00,65 %
14819010,kx3806uj,Ross,Galbreath,2,18,20,2019-02-24 11:01:00,2019-02-24 11:06:00,90 %
14819010,kx3806uj,Ross,Galbreath,3,1,20,2019-02-27 11:21:00,2019-02-27 11:30:00,5 %
14819010,kx3806uj,Ross,Galbreath,4,7,20,2019-03-01 11:43:00,2019-03-01 11:50:00,35 %
14819010,kx3806uj,Ross,Galbreath,1,14,20,2019-02-24 11:12:00,2019-02-24 11:19:00,70 %
14819010,kx3806uj,Ross,Galbreath,2,17,20,2019-02-27 11:43:00,2019-02-27 11:47:00,85 %
14819010,kx3806uj,Ross,Galbreath,3,2,20,2019-02-27 11:29:00,2019-02-27 11:39:00,10 %
14819010,kx3806uj,Ross,Galbreath,4,10,20,2019-03-01 11:37:00,2019-03-01 11:47:00,50 %
14819010,kx3806uj,Ross,Galbreath,5,2,20,2019-03-01 11:55:00,2019-03-01 11:59:00,10 %
14819010,kx3806uj,Ross,Galbreath,1,6,20,2019-02-27 11:30:00,2019-02-27 11:33:00,30 %
14819010,kx3806uj,Ross,Galbreath,2,9,20,2019-02-27 11:46:00,2019-02-27 11:50:00,45 %
14819010,kx3806uj,Ross,Galbreath,3,4,20,2019-03-01 11:14:00,2019-03-01 11:20:00,20 %
14819010,kx3806uj,Ross,Galbreath,4,15,20,2019-03-01 11:16:00,2019-03-01 11:20:00,75 %
14819010,kx3806uj,Ross,Galbreath,1,11,20,2019-02-22 11:03:00,2019-02-22 11:05:00,55 %
14819010,kx3806uj,Ross,Galbreath,2,9,20,2019-02-27 11:01:00,2019-02-27 11:05:00,45 %
17802189,ee7746ti,Ben,Aug,1,20,20,2019-02-24 11:54:00,2019-02-24 11:59:00,100 %
17802189,ee7746ti,Ben,Aug,2,1,20,2019-02-27 11:15:00,2019-02-27 11:23:00,5 %
17802189,ee7746ti,Ben,Aug,1,17,20,2019-02-27 11:16:00,2019-02-27 11:22:00,85 %
17802189,ee7746ti,Ben,Aug,2,1,20,2019-02-27 11:26:00,2019-02-27 11:27:00,5 %
17802189,ee7746ti,Ben,Aug,3,7,20,2019-03-01 11:30:00,2019-03-01 11:37:00,35 %
17802189,ee7746ti,Ben,Aug,4,20,20,2019-03-01 11:45:00,2019-03-01 11:53:00,100 %
17802189,ee7746ti,Ben,Aug,1,7,20,2019-02-27 11:02:00,2019-02-27 11:07:00,35 %
17802189,ee7746ti,Ben,Aug,2,1,20,2019-02-27 11:09:00,2019-02-27 11:14:00,5 %
17802189,ee7746ti,Ben,Aug,3,13,20,2019-03-01 11:24:00,2019-03-01 11:29:00,65 %
17802189,ee7746ti,Ben,Aug,1,4,20,2019-02-22 11:56:00,2019-02-22 12:02:00,20 %
17802189,ee7746ti,Ben,Aug,2,3,20,2019-02-22 11:24:00,2019-02-22 11:25:00,15 %
17802189,ee7746ti,Ben,Aug,3,14,20,2019-02-25 11:10:00,2019-02-25 11:13:00,70 %
17802189,ee7746ti,Ben,Aug,4,7,20,2019-02-27 11:54:00,2019-02-27 11:56:00,35 %
17802189,ee7746ti,Ben,Aug,5,4,20,2019-03-01 11:38:00,2019-03-01 11:45:00,20 %
17802189,ee7746ti,Ben,Aug,6,20,20,2019-03-01 11:38:00,2019-03-01 11:47:00,100 %
17802189,ee7746ti,Ben,Aug,1,13,20,2019-02-22 11:47:00,2019-02-22 11:53:00,65 %
17802189,ee7746ti,Ben,Aug,2,17,20,2019-02-22 11:57:00,2019-02-22 12:03:00,85 %
17802189,ee7746ti,Ben,Aug,3,11,20,2019-02-22 11:04:00,2019-02-22 11:14:00,55 %
17802189,ee7746ti,Ben,Aug,4,5,20,2019-02-22 11:13:00,2019-02-22 11:15:00,25 %
15296771,ix1122ks,Merrimack,Hadrian,5,15,20,2019-02-22 11:17:00,2019-02-22 11:25:00,75 %
15296771,ix1122ks,Merrimack,Hadrian,6,12,20,2019-02-22 11:34:00,2019-02-22 11:38:00,60 %
15296771,ix1122ks,Merrimack,Hadrian,7,7,20,2019-02-27 11:54:00,2019-02-27 12:00:00,35 %
11702889,yw2911sz,Philippine,Gaylord,8,16,20,2019-03-01 11:08:00,2019-03-01 11:16:00,80 %
11702889,yw2911sz,Philippine,Gaylord,9,16,20,2019-03-01 11:19:00,2019-03-01 11:25:00,80 %
11702889,yw2911sz,Philippine,Gaylord,10,2,20,2019-03-01 11:27:00,2019-03-01 11:33:00,10 %
11702889,yw2911sz,Philippine,Gaylord,1,13,20,2019-02-22 11:57:00,2019-02-22 11:59:00,65 %
11702889,yw2911sz,Philippine,Gaylord,2,17,20,2019-02-22 11:01:00,2019-02-22 11:06:00,85 %
11702889,yw2911sz,Philippine,Gaylord,3,7,20,2019-02-27 11:57:00,2019-02-27 12:04:00,35 %
11702889,yw2911sz,Philippine,Gaylord,4,14,20,2019-02-27 11:05:00,2019-02-27 11:09:00,70 %
11702889,yw2911sz,Philippine,Gaylord,1,12,20,2019-02-24 11:48:00,2019-02-24 11:56:00,60 %
11702889,yw2911sz,Philippine,Gaylord,2,4,20,2019-02-24 11:57:00,2019-02-24 12:04:00,20 %
11702889,yw2911sz,Philippine,Gaylord,3,17,20,2019-02-27 11:11:00,2019-02-27 11:16:00,85 %
11702889,yw2911sz,Philippine,Gaylord,4,7,20,2019-02-27 11:15:00,2019-02-27 11:23:00,35 %
11702889,yw2911sz,Philippine,Gaylord,5,16,20,2019-02-27 11:18:00,2019-02-27 11:25:00,80 %
11702889,yw2911sz,Philippine,Gaylord,6,4,20,2019-02-27 11:05:00,2019-02-27 11:13:00,20 %
11702889,yw2911sz,Philippine,Gaylord,7,7,20,2019-02-27 11:38:00,2019-02-27 11:42:00,35 %
11702889,yw2911sz,Philippine,Gaylord,8,19,20,2019-02-28 11:19:00,2019-02-28 11:28:00,95 %
11702889,yw2911sz,Philippine,Gaylord,9,2,20,2019-03-01 11:23:00,2019-03-01 11:31:00,10 %
11702889,yw2911sz,Philippine,Gaylord,10,3,20,2019-03-01 11:10:00,2019-03-01 11:20:00,15 %
14347507,ma3547fa,Goodyear,Cargill,1,8,20,2019-02-24 11:52:00,2019-02-24 11:56:00,40 %
14347507,ma3547fa,Goodyear,Cargill,2,10,20,2019-02-24 11:15:00,2019-02-24 11:18:00,50 %
14347507,ma3547fa,Goodyear,Cargill,3,19,20,2019-02-27 11:37:00,2019-02-27 11:47:00,95 %
14347507,ma3547fa,Goodyear,Cargill,4,5,20,2019-02-27 11:43:00,2019-02-27 11:44:00,25 %
14347507,ma3547fa,Goodyear,Cargill,5,1,20,2019-02-27 11:08:00,2019-02-27 11:12:00,5 %
14347507,ma3547fa,Goodyear,Cargill,6,8,20,2019-03-01 11:47:00,2019-03-01 11:57:00,40 %
14347507,ma3547fa,Goodyear,Cargill,1,17,20,2019-02-27 11:02:00,2019-02-27 11:07:00,85 %
14347507,ma3547fa,Goodyear,Cargill,2,5,20,2019-02-27 11:15:00,2019-02-27 11:16:00,25 %
14347507,ma3547fa,Goodyear,Cargill,3,18,20,2019-02-27 11:18:00,2019-02-27 11:20:00,90 %
14347507,ma3547fa,Goodyear,Cargill,4,19,20,2019-02-27 11:20:00,2019-02-27 11:21:00,95 %
14347507,ma3547fa,Goodyear,Cargill,5,5,20,2019-02-28 11:33:00,2019-02-28 11:42:00,25 %
14347507,ma3547fa,Goodyear,Cargill,6,3,20,2019-02-28 11:40:00,2019-02-28 11:48:00,15 %
14347507,ma3547fa,Goodyear,Cargill,7,17,20,2019-03-01 11:58:00,2019-03-01 12:07:00,85 %
