Org Defined ID,UserName,FirstName,LastName,Attempt #,Score,Out Of,Attempt_Start,Attempt_End,Percent
10390950,el1287vv,Frau,Angelica,4,1,1,2019-01-24 09:05:00,2019-01-24 09:13:00,100 %
10390950,el1287vv,Frau,Angelica,5,1,1,2019-01-29 09:04:00,2019-01-29 09:05:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,6,1,1,2019-01-31 09:00:00,2019-01-31 09:01:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,7,1,1,2019-02-05 09:08:00,2019-02-05 09:11:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,8,1,1,2019-02-07 09:02:00,2019-02-07 09:06:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,9,1,1,2019-02-14 09:02:00,2019-02-14 09:06:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,10,1,1,2019-02-21 09:03:00,2019-02-21 09:06:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,11,1,1,2019-02-26 09:04:00,2019-02-26 09:11:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,12,1,1,2019-02-28 09:01:00,2019-02-28 09:05:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,1,1,1,2019-01-15 09:01:00,2019-01-15 09:09:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,2,1,1,2019-01-17 09:02:00,2019-01-17 09:09:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,3,1,1,2019-01-22 09:03:00,2019-01-22 09:07:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,4,1,1,2019-01-24 09:05:00,2019-01-24 09:11:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,5,1,1,2019-01-29 09:08:00,2019-01-29 09:18:00,100 %
18630821,ct6978kd,Ekstrom,Czech,6,1,1,2019-01-31 09:01:00,2019-01-31 09:07:00,100 %
18630821,ct6978kd,Ekstrom,Czech,7,1,1,2019-02-05 09:07:00,2019-02-05 09:10:00,100 %
18630821,ct6978kd,Ekstrom,Czech,8,1,1,2019-02-07 09:00:00,2019-02-07 09:08:00,100 %
18630821,ct6978kd,Ekstrom,Czech,9,1,1,2019-02-21 09:02:00,2019-02-21 09:08:00,100 %
18630821,ct6978kd,Ekstrom,Czech,10,1,1,2019-02-26 09:00:00,2019-02-26 09:10:00,100 %
18630821,ct6978kd,Ekstrom,Czech,11,1,1,2019-02-28 09:02:00,2019-02-28 09:03:00,100 %
18630821,ct6978kd,Ekstrom,Czech,1,1,1,2019-01-15 09:01:00,2019-01-15 09:02:00,100 %
18630821,ct6978kd,Ekstrom,Czech,2,1,1,2019-01-17 09:02:00,2019-01-17 09:06:00,100 %
18630821,ct6978kd,Ekstrom,Czech,3,1,1,2019-01-22 09:03:00,2019-01-22 09:06:00,100 %
18630821,ct6978kd,Ekstrom,Czech,4,1,1,2019-01-24 09:06:00,2019-01-24 09:13:00,100 %
18630821,ct6978kd,Ekstrom,Czech,5,1,1,2019-01-29 09:04:00,2019-01-29 09:06:00,100 %
18630821,ct6978kd,Ekstrom,Czech,6,1,1,2019-01-31 09:00:00,2019-01-31 09:02:00,100 %
16399102,yv3659qu,Hannah,Odin,7,1,1,2019-02-05 09:08:00,2019-02-05 09:12:00,100 %
16399102,yv3659qu,Hannah,Odin,8,1,1,2019-02-07 09:01:00,2019-02-07 09:10:00,100 %
16399102,yv3659qu,Hannah,Odin,9,1,1,2019-02-14 09:00:00,2019-02-14 09:09:00,100 %
16399102,yv3659qu,Hannah,Odin,10,1,1,2019-02-21 09:03:00,2019-02-21 09:11:00,100 %
16399102,yv3659qu,Hannah,Odin,11,1,1,2019-02-26 09:01:00,2019-02-26 09:07:00,100 %
16399102,yv3659qu,Hannah,Odin,12,1,1,2019-02-28 09:01:00,2019-02-28 09:07:00,100 %
16399102,yv3659qu,Hannah,Odin,1,1,1,2019-01-15 09:02:00,2019-01-15 09:10:00,100 %
16399102,yv3659qu,Hannah,Odin,2,1,1,2019-01-17 09:03:00,2019-01-17 09:11:00,100 %
16399102,yv3659qu,Hannah,Odin,3,1,1,2019-01-22 09:04:00,2019-01-22 09:06:00,100 %
16399102,yv3659qu,Hannah,Odin,4,1,1,2019-01-24 09:06:00,2019-01-24 09:12:00,100 %
16399102,yv3659qu,Hannah,Odin,5,1,1,2019-01-29 09:03:00,2019-01-29 09:11:00,100 %
16399102,yv3659qu,Hannah,Odin,6,1,1,2019-01-31 09:02:00,2019-01-31 09:06:00,100 %
10744592,cv5264qt,McDonnell,Arizona,7,1,1,2019-02-05 09:08:00,2019-02-05 09:13:00,100 %
10744592,cv5264qt,McDonnell,Arizona,8,1,1,2019-02-07 09:00:00,2019-02-07 09:07:00,100 %
10744592,cv5264qt,McDonnell,Arizona,9,1,1,2019-02-14 09:00:00,2019-02-14 09:02:00,100 %
10744592,cv5264qt,McDonnell,Arizona,10,1,1,2019-02-21 09:03:00,2019-02-21 09:07:00,100 %
10744592,cv5264qt,McDonnell,Arizona,11,1,1,2019-02-26 09:05:00,2019-02-26 09:14:00,100 %
10744592,cv5264qt,McDonnell,Arizona,12,1,1,2019-02-28 09:02:00,2019-02-28 09:11:00,100 %
10744592,cv5264qt,McDonnell,Arizona,1,1,1,2019-01-15 09:00:00,2019-01-15 09:05:00,100 %
10744592,cv5264qt,McDonnell,Arizona,2,1,1,2019-01-17 09:02:00,2019-01-17 09:08:00,100 %
10744592,cv5264qt,McDonnell,Arizona,3,1,1,2019-01-22 09:03:00,2019-01-22 09:10:00,100 %
10744592,cv5264qt,McDonnell,Arizona,4,1,1,2019-01-24 09:05:00,2019-01-24 09:15:00,100 %
10744592,cv5264qt,McDonnell,Arizona,5,1,1,2019-01-29 09:02:00,2019-01-29 09:12:00,100 %
16077924,mg1452fz,Dorset,Nibelung,6,1,1,2019-01-31 09:02:00,2019-01-31 09:04:00,100 %
16077924,mg1452fz,Dorset,Nibelung,7,1,1,2019-02-05 09:07:00,2019-02-05 09:17:00,100 %
16077924,mg1452fz,Dorset,Nibelung,8,1,1,2019-02-07 09:00:00,2019-02-07 09:02:00,100 %
16077924,mg1452fz,Dorset,Nibelung,9,1,1,2019-02-14 09:01:00,2019-02-14 09:09:00,100 %
16077924,mg1452fz,Dorset,Nibelung,10,1,1,2019-02-21 09:02:00,2019-02-21 09:09:00,100 %
16077924,mg1452fz,Dorset,Nibelung,11,1,1,2019-02-26 09:04:00,2019-02-26 09:10:00,100 %
16077924,mg1452fz,Dorset,Nibelung,12,1,1,2019-02-28 09:01:00,2019-02-28 09:05:00,100 %
16077924,mg1452fz,Dorset,Nibelung,1,1,1,2019-01-15 09:01:00,2019-01-15 09:11:00,100 %
16077924,mg1452fz,Dorset,Nibelung,2,1,1,2019-01-17 09:02:00,2019-01-17 09:08:00,100 %
16077924,mg1452fz,Dorset,Nibelung,3,1,1,2019-01-22 09:04:00,2019-01-22 09:08:00,100 %
16077924,mg1452fz,Dorset,Nibelung,4,1,1,2019-01-24 09:05:00,2019-01-24 09:08:00,100 %
16077924,mg1452fz,Dorset,Nibelung,5,1,1,2019-01-29 09:04:00,2019-01-29 09:13:00,100 %
16077924,mg1452fz,Dorset,Nibelung,6,1,1,2019-01-31 09:01:00,2019-01-31 09:04:00,100 %
16835633,eg7266dc,Daytona,Louisa,7,1,1,2019-02-05 09:08:00,2019-02-05 09:12:00,100 %
16835633,eg7266dc,Daytona,Louisa,8,1,1,2019-02-07 09:01:00,2019-02-07 09:07:00,100 %
16835633,eg7266dc,Daytona,Louisa,9,1,1,2019-02-14 09:00:00,2019-02-14 09:07:00,100 %
16835633,eg7266dc,Daytona,Louisa,10,1,1,2019-02-21 09:02:00,2019-02-21 09:07:00,100 %
16835633,eg7266dc,Daytona,Louisa,11,1,1,2019-02-26 09:01:00,2019-02-26 09:11:00,100 %
16835633,eg7266dc,Daytona,Louisa,12,1,1,2019-02-28 09:01:00,2019-02-28 09:08:00,100 %
16835633,eg7266dc,Daytona,Louisa,1,1,1,2019-01-15 09:01:00,2019-01-15 09:06:00,100 %
16835633,eg7266dc,Daytona,Louisa,2,1,1,2019-01-17 09:02:00,2019-01-17 09:09:00,100 %
16835633,eg7266dc,Daytona,Louisa,3,1,1,2019-01-22 09:03:00,2019-01-22 09:12:00,100 %
16835633,eg7266dc,Daytona,Louisa,4,1,1,2019-01-24 09:05:00,2019-01-24 09:15:00,100 %
16835633,eg7266dc,Daytona,Louisa,5,1,1,2019-01-29 09:03:00,2019-01-29 09:09:00,100 %
13967975,ct5089fu,Hammond,Erich,6,1,1,2019-01-31 09:00:00,2019-01-31 09:08:00,100 %
13967975,ct5089fu,Hammond,Erich,7,1,1,2019-02-05 09:07:00,2019-02-05 09:15:00,100 %
13967975,ct5089fu,Hammond,Erich,8,1,1,2019-02-07 09:00:00,2019-02-07 09:10:00,100 %
13967975,ct5089fu,Hammond,Erich,9,1,1,2019-02-14 09:00:00,2019-02-14 09:06:00,100 %
13967975,ct5089fu,Hammond,Erich,10,1,1,2019-02-21 09:02:00,2019-02-21 09:10:00,100 %
13967975,ct5089fu,Hammond,Erich,11,1,1,2019-02-26 09:01:00,2019-02-26 09:07:00,100 %
13967975,ct5089fu,Hammond,Erich,12,1,1,2019-02-28 09:01:00,2019-02-28 09:05:00,100 %
13967975,ct5089fu,Hammond,Erich,1,1,1,2019-01-15 09:00:00,2019-01-15 09:08:00,100 %
13967975,ct5089fu,Hammond,Erich,2,1,1,2019-01-17 09:02:00,2019-01-17 09:03:00,100 %
13967975,ct5089fu,Hammond,Erich,3,1,1,2019-01-22 09:03:00,2019-01-22 09:09:00,100 %
13967975,ct5089fu,Hammond,Erich,4,1,1,2019-01-24 09:05:00,2019-01-24 09:13:00,100 %
13967975,ct5089fu,Hammond,Erich,5,1,1,2019-01-29 09:03:00,2019-01-29 09:05:00,100 %
11465199,kz3175av,Bergland,Italian,6,1,1,2019-01-31 09:01:00,2019-01-31 09:10:00,100 %
11465199,kz3175av,Bergland,Italian,7,1,1,2019-02-05 09:07:00,2019-02-05 09:14:00,100 %
11465199,kz3175av,Bergland,Italian,8,1,1,2019-02-07 09:01:00,2019-02-07 09:06:00,100 %
11465199,kz3175av,Bergland,Italian,9,1,1,2019-02-14 09:02:00,2019-02-14 09:09:00,100 %
11465199,kz3175av,Bergland,Italian,10,1,1,2019-02-21 09:03:00,2019-02-21 09:05:00,100 %
11465199,kz3175av,Bergland,Italian,11,1,1,2019-02-26 09:02:00,2019-02-26 09:12:00,100 %
11465199,kz3175av,Bergland,Italian,12,1,1,2019-02-28 09:01:00,2019-02-28 09:08:00,100 %
15135961,wd8670of,McKinley,Sabina,5,1,1,2019-01-25 15:06:00,2019-01-25 15:09:00,100 %
15135961,wd8670of,McKinley,Sabina,6,1,1,2019-01-28 15:00:00,2019-01-28 15:04:00,100 %
15135961,wd8670of,McKinley,Sabina,7,1,1,2019-02-01 15:01:00,2019-02-01 15:06:00,100 %
15135961,wd8670of,McKinley,Sabina,8,1,1,2019-02-04 15:01:00,2019-02-04 15:04:00,100 %
15135961,wd8670of,McKinley,Sabina,9,1,1,2019-02-08 15:01:00,2019-02-08 15:11:00,100 %
15135961,wd8670of,McKinley,Sabina,10,1,1,2019-02-11 15:02:00,2019-02-11 15:11:00,100 %
15135961,wd8670of,McKinley,Sabina,11,1,1,2019-02-13 15:00:00,2019-02-13 15:10:00,100 %
15135961,wd8670of,McKinley,Sabina,12,1,1,2019-02-15 15:01:00,2019-02-15 15:11:00,100 %
15135961,wd8670of,McKinley,Sabina,13,1,1,2019-02-18 15:00:00,2019-02-18 15:04:00,100 %
15135961,wd8670of,McKinley,Sabina,14,1,1,2019-02-20 15:05:00,2019-02-20 15:09:00,100 %
15135961,wd8670of,McKinley,Sabina,15,1,1,2019-02-22 15:00:00,2019-02-22 15:03:00,100 %
15135961,wd8670of,McKinley,Sabina,16,1,1,2019-02-27 15:03:00,2019-02-27 15:04:00,100 %
10390950,el1287vv,Frau,Angelica,17,1,1,2019-03-04 15:07:00,2019-03-04 15:15:00,100 %
10390950,el1287vv,Frau,Angelica,18,1,1,2019-03-06 15:02:00,2019-03-06 15:05:00,100 %
10390950,el1287vv,Frau,Angelica,1,1,1,2019-01-14 15:22:00,2019-01-14 15:29:00,100 %
10390950,el1287vv,Frau,Angelica,2,1,1,2019-01-16 15:01:00,2019-01-16 15:11:00,100 %
10390950,el1287vv,Frau,Angelica,3,1,1,2019-01-18 15:01:00,2019-01-18 15:06:00,100 %
10390950,el1287vv,Frau,Angelica,4,1,1,2019-01-23 15:00:00,2019-01-23 15:08:00,100 %
10390950,el1287vv,Frau,Angelica,5,1,1,2019-01-25 15:06:00,2019-01-25 15:13:00,100 %
10390950,el1287vv,Frau,Angelica,6,1,1,2019-01-28 15:00:00,2019-01-28 15:03:00,100 %
10390950,el1287vv,Frau,Angelica,7,1,1,2019-02-01 15:02:00,2019-02-01 15:12:00,100 %
10390950,el1287vv,Frau,Angelica,8,1,1,2019-02-06 15:00:00,2019-02-06 15:10:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,9,1,1,2019-02-08 15:05:00,2019-02-08 15:13:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,10,1,1,2019-02-18 15:58:00,2019-02-18 16:00:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,11,1,1,2019-02-20 15:57:00,2019-02-20 15:58:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,12,1,1,2019-02-27 15:03:00,2019-02-27 15:05:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,13,1,1,2019-03-06 15:02:00,2019-03-06 15:04:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,1,1,1,2019-01-14 15:22:00,2019-01-14 15:23:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,2,1,1,2019-01-16 15:00:00,2019-01-16 15:02:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,3,1,1,2019-01-18 15:00:00,2019-01-18 15:08:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,4,1,1,2019-01-23 15:00:00,2019-01-23 15:05:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,5,1,1,2019-01-25 15:06:00,2019-01-25 15:13:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,6,1,1,2019-01-28 15:00:00,2019-01-28 15:03:00,100 %
19846151,wf4016jq,Scotsman,McCluskey,7,1,1,2019-02-01 15:00:00,2019-02-01 15:10:00,100 %
18630821,ct6978kd,Ekstrom,Czech,8,1,1,2019-02-04 15:00:00,2019-02-04 15:04:00,100 %
18630821,ct6978kd,Ekstrom,Czech,9,1,1,2019-02-06 15:00:00,2019-02-06 15:05:00,100 %
18630821,ct6978kd,Ekstrom,Czech,10,1,1,2019-02-08 15:01:00,2019-02-08 15:06:00,100 %
18630821,ct6978kd,Ekstrom,Czech,11,1,1,2019-02-11 15:00:00,2019-02-11 15:02:00,100 %
18630821,ct6978kd,Ekstrom,Czech,12,1,1,2019-02-13 15:00:00,2019-02-13 15:02:00,100 %
18630821,ct6978kd,Ekstrom,Czech,13,1,1,2019-02-18 15:58:00,2019-02-18 16:06:00,100 %
18630821,ct6978kd,Ekstrom,Czech,14,1,1,2019-02-20 15:57:00,2019-02-20 15:58:00,100 %
18630821,ct6978kd,Ekstrom,Czech,15,1,1,2019-02-22 15:59:00,2019-02-22 16:07:00,100 %
18630821,ct6978kd,Ekstrom,Czech,16,1,1,2019-02-27 15:01:00,2019-02-27 15:03:00,100 %
18630821,ct6978kd,Ekstrom,Czech,17,1,1,2019-03-04 15:07:00,2019-03-04 15:11:00,100 %
18630821,ct6978kd,Ekstrom,Czech,18,1,1,2019-03-06 15:02:00,2019-03-06 15:08:00,100 %
18630821,ct6978kd,Ekstrom,Czech,1,1,1,2019-01-14 15:22:00,2019-01-14 15:32:00,100 %
16399102,yv3659qu,Hannah,Odin,2,1,1,2019-01-16 15:00:00,2019-01-16 15:03:00,100 %
16399102,yv3659qu,Hannah,Odin,3,1,1,2019-01-23 15:02:00,2019-01-23 15:10:00,100 %
16399102,yv3659qu,Hannah,Odin,1,1,1,2019-01-14 15:22:00,2019-01-14 15:25:00,100 %
16399102,yv3659qu,Hannah,Odin,2,1,1,2019-01-16 15:01:00,2019-01-16 15:11:00,100 %
16399102,yv3659qu,Hannah,Odin,3,1,1,2019-01-18 15:00:00,2019-01-18 15:03:00,100 %
16399102,yv3659qu,Hannah,Odin,4,1,1,2019-01-23 15:02:00,2019-01-23 15:04:00,100 %
16399102,yv3659qu,Hannah,Odin,5,1,1,2019-01-25 15:03:00,2019-01-25 15:08:00,100 %
16399102,yv3659qu,Hannah,Odin,6,1,1,2019-01-28 15:01:00,2019-01-28 15:08:00,100 %
16399102,yv3659qu,Hannah,Odin,7,1,1,2019-02-01 15:00:00,2019-02-01 15:04:00,100 %
16399102,yv3659qu,Hannah,Odin,8,1,1,2019-02-04 15:01:00,2019-02-04 15:02:00,100 %
16399102,yv3659qu,Hannah,Odin,9,1,1,2019-02-06 15:00:00,2019-02-06 15:10:00,100 %
16399102,yv3659qu,Hannah,Odin,10,1,1,2019-02-08 15:02:00,2019-02-08 15:12:00,100 %
10744592,cv5264qt,McDonnell,Arizona,11,1,1,2019-02-11 15:00:00,2019-02-11 15:09:00,100 %
10744592,cv5264qt,McDonnell,Arizona,12,1,1,2019-02-13 15:00:00,2019-02-13 15:04:00,100 %
10744592,cv5264qt,McDonnell,Arizona,13,1,1,2019-02-15 15:01:00,2019-02-15 15:09:00,100 %
10744592,cv5264qt,McDonnell,Arizona,14,1,1,2019-02-18 15:01:00,2019-02-18 15:02:00,100 %
10744592,cv5264qt,McDonnell,Arizona,15,1,1,2019-02-20 15:58:00,2019-02-20 15:59:00,100 %
10744592,cv5264qt,McDonnell,Arizona,16,1,1,2019-02-22 15:59:00,2019-02-22 16:01:00,100 %
10744592,cv5264qt,McDonnell,Arizona,17,1,1,2019-02-27 15:07:00,2019-02-27 15:09:00,100 %
10744592,cv5264qt,McDonnell,Arizona,18,1,1,2019-03-04 15:07:00,2019-03-04 15:15:00,100 %
10744592,cv5264qt,McDonnell,Arizona,19,1,1,2019-03-06 15:02:00,2019-03-06 15:12:00,100 %
10744592,cv5264qt,McDonnell,Arizona,1,1,1,2019-01-14 15:22:00,2019-01-14 15:28:00,100 %
10744592,cv5264qt,McDonnell,Arizona,2,1,1,2019-01-16 15:01:00,2019-01-16 15:05:00,100 %
16077924,mg1452fz,Dorset,Nibelung,3,1,1,2019-01-18 15:00:00,2019-01-18 15:02:00,100 %
16077924,mg1452fz,Dorset,Nibelung,4,1,1,2019-01-23 15:00:00,2019-01-23 15:05:00,100 %
16077924,mg1452fz,Dorset,Nibelung,5,1,1,2019-01-25 15:03:00,2019-01-25 15:13:00,100 %
16077924,mg1452fz,Dorset,Nibelung,6,1,1,2019-01-28 15:00:00,2019-01-28 15:06:00,100 %
16077924,mg1452fz,Dorset,Nibelung,7,1,1,2019-02-04 15:01:00,2019-02-04 15:08:00,100 %
16077924,mg1452fz,Dorset,Nibelung,8,1,1,2019-02-06 15:00:00,2019-02-06 15:01:00,100 %
16077924,mg1452fz,Dorset,Nibelung,9,1,1,2019-02-08 15:02:00,2019-02-08 15:07:00,100 %
16077924,mg1452fz,Dorset,Nibelung,10,1,1,2019-02-11 15:02:00,2019-02-11 15:04:00,100 %
16077924,mg1452fz,Dorset,Nibelung,11,1,1,2019-02-13 15:01:00,2019-02-13 15:09:00,100 %
16077924,mg1452fz,Dorset,Nibelung,12,1,1,2019-02-15 15:07:00,2019-02-15 15:11:00,100 %
16077924,mg1452fz,Dorset,Nibelung,13,1,1,2019-02-18 15:00:00,2019-02-18 15:10:00,100 %
16077924,mg1452fz,Dorset,Nibelung,14,1,1,2019-02-20 15:00:00,2019-02-20 15:09:00,100 %
16077924,mg1452fz,Dorset,Nibelung,15,1,1,2019-02-22 15:00:00,2019-02-22 15:09:00,100 %
16835633,eg7266dc,Daytona,Louisa,16,1,1,2019-02-27 15:03:00,2019-02-27 15:10:00,100 %
16835633,eg7266dc,Daytona,Louisa,17,1,1,2019-03-04 15:07:00,2019-03-04 15:17:00,100 %
16835633,eg7266dc,Daytona,Louisa,18,1,1,2019-03-06 15:02:00,2019-03-06 15:06:00,100 %
16835633,eg7266dc,Daytona,Louisa,1,1,1,2019-01-14 15:22:00,2019-01-14 15:23:00,100 %
16835633,eg7266dc,Daytona,Louisa,2,1,1,2019-01-16 15:01:00,2019-01-16 15:05:00,100 %
16835633,eg7266dc,Daytona,Louisa,3,1,1,2019-01-25 15:03:00,2019-01-25 15:11:00,100 %
16835633,eg7266dc,Daytona,Louisa,4,1,1,2019-01-28 15:02:00,2019-01-28 15:10:00,100 %
16835633,eg7266dc,Daytona,Louisa,5,1,1,2019-02-04 15:00:00,2019-02-04 15:07:00,100 %
16835633,eg7266dc,Daytona,Louisa,6,1,1,2019-02-06 15:01:00,2019-02-06 15:05:00,100 %
16835633,eg7266dc,Daytona,Louisa,7,1,1,2019-02-11 15:02:00,2019-02-11 15:12:00,100 %
16835633,eg7266dc,Daytona,Louisa,8,1,1,2019-02-13 15:59:00,2019-02-13 16:04:00,100 %
13967975,ct5089fu,Hammond,Erich,9,1,1,2019-02-18 15:00:00,2019-02-18 15:02:00,100 %
13967975,ct5089fu,Hammond,Erich,10,1,1,2019-02-20 15:59:00,2019-02-20 16:06:00,100 %
13967975,ct5089fu,Hammond,Erich,11,1,1,2019-02-22 15:59:00,2019-02-22 16:02:00,100 %
13967975,ct5089fu,Hammond,Erich,12,1,1,2019-03-06 15:02:00,2019-03-06 15:09:00,100 %
13967975,ct5089fu,Hammond,Erich,1,1,1,2019-01-14 15:22:00,2019-01-14 15:25:00,100 %
13967975,ct5089fu,Hammond,Erich,2,1,1,2019-01-16 15:00:00,2019-01-16 15:02:00,100 %
13967975,ct5089fu,Hammond,Erich,3,1,1,2019-01-23 15:00:00,2019-01-23 15:02:00,100 %
13967975,ct5089fu,Hammond,Erich,4,1,1,2019-01-25 15:04:00,2019-01-25 15:06:00,100 %
13967975,ct5089fu,Hammond,Erich,5,1,1,2019-01-28 15:01:00,2019-01-28 15:03:00,100 %
13967975,ct5089fu,Hammond,Erich,6,1,1,2019-02-01 15:00:00,2019-02-01 15:04:00,100 %
13967975,ct5089fu,Hammond,Erich,7,1,1,2019-02-04 15:00:00,2019-02-04 15:07:00,100 %
13967975,ct5089fu,Hammond,Erich,8,1,1,2019-02-06 15:00:00,2019-02-06 15:10:00,100 %
11465199,kz3175av,Bergland,Italian,9,1,1,2019-02-08 15:03:00,2019-02-08 15:10:00,100 %
11465199,kz3175av,Bergland,Italian,10,1,1,2019-02-11 15:02:00,2019-02-11 15:08:00,100 %
11465199,kz3175av,Bergland,Italian,11,1,1,2019-02-13 15:59:00,2019-02-13 16:03:00,100 %
11465199,kz3175av,Bergland,Italian,12,1,1,2019-02-15 15:00:00,2019-02-15 15:08:00,100 %
11465199,kz3175av,Bergland,Italian,13,1,1,2019-02-18 15:58:00,2019-02-18 16:05:00,100 %
11465199,kz3175av,Bergland,Italian,14,1,1,2019-02-20 15:58:00,2019-02-20 16:06:00,100 %
11465199,kz3175av,Bergland,Italian,15,1,1,2019-02-22 15:59:00,2019-02-22 16:05:00,100 %
11465199,kz3175av,Bergland,Italian,16,1,1,2019-02-27 15:01:00,2019-02-27 15:11:00,100 %
11465199,kz3175av,Bergland,Italian,17,1,1,2019-03-04 15:07:00,2019-03-04 15:11:00,100 %
11465199,kz3175av,Bergland,Italian,18,1,1,2019-03-06 15:02:00,2019-03-06 15:08:00,100 %
11465199,kz3175av,Bergland,Italian,1,1,1,2019-01-14 15:23:00,2019-01-14 15:25:00,100 %
11465199,kz3175av,Bergland,Italian,2,1,1,2019-01-16 15:00:00,2019-01-16 15:03:00,100 %
16919801,dd4625qi,Dar,Bogota,3,1,1,2019-01-18 15:01:00,2019-01-18 15:02:00,100 %
16919801,dd4625qi,Dar,Bogota,4,1,1,2019-01-23 15:00:00,2019-01-23 15:08:00,100 %
16919801,dd4625qi,Dar,Bogota,5,1,1,2019-01-25 15:06:00,2019-01-25 15:10:00,100 %
16919801,dd4625qi,Dar,Bogota,6,1,1,2019-01-28 15:00:00,2019-01-28 15:08:00,100 %
16919801,dd4625qi,Dar,Bogota,7,1,1,2019-02-01 15:02:00,2019-02-01 15:09:00,100 %
16919801,dd4625qi,Dar,Bogota,8,1,1,2019-02-04 15:01:00,2019-02-04 15:02:00,100 %
16919801,dd4625qi,Dar,Bogota,9,1,1,2019-02-06 15:00:00,2019-02-06 15:09:00,100 %
16919801,dd4625qi,Dar,Bogota,10,1,1,2019-02-08 15:08:00,2019-02-08 15:14:00,100 %
16919801,dd4625qi,Dar,Bogota,11,1,1,2019-02-11 15:00:00,2019-02-11 15:05:00,100 %
16919801,dd4625qi,Dar,Bogota,12,1,1,2019-02-13 15:58:00,2019-02-13 16:01:00,100 %
16919801,dd4625qi,Dar,Bogota,13,1,1,2019-02-15 15:01:00,2019-02-15 15:05:00,100 %
16919801,dd4625qi,Dar,Bogota,14,1,1,2019-02-18 15:58:00,2019-02-18 16:02:00,100 %
18751963,ms5701cc,Schultz,Eduardo,15,1,1,2019-02-20 15:58:00,2019-02-20 16:02:00,100 %
18751963,ms5701cc,Schultz,Eduardo,16,1,1,2019-02-22 15:59:00,2019-02-22 16:04:00,100 %
18751963,ms5701cc,Schultz,Eduardo,17,1,1,2019-02-27 15:04:00,2019-02-27 15:10:00,100 %
