Org Defined ID,UserName,FirstName,LastName,Attempt #,Score,Out Of,Attempt_Start,Attempt_End,Percent
18630821,ct6978kd,Ekstrom,Czech,6,15,20,2019-02-28 11:18:00,2019-02-28 11:21:00,75 %
18630821,ct6978kd,Ekstrom,Czech,7,12,20,2019-02-28 11:42:00,2019-02-28 11:44:00,60 %
18630821,ct6978kd,Ekstrom,Czech,8,11,20,2019-03-01 11:30:00,2019-03-01 11:31:00,55 %
18630821,ct6978kd,Ekstrom,Czech,1,10,20,2019-02-11 11:58:00,2019-02-11 11:59:00,50 %
18630821,ct6978kd,Ekstrom,Czech,2,5,20,2019-02-11 11:02:00,2019-02-11 11:09:00,25 %
16399102,yv3659qu,Hannah,Odin,3,12,20,2019-02-11 11:05:00,2019-02-11 11:14:00,60 %
16399102,yv3659qu,Hannah,Odin,4,3,20,2019-02-11 11:16:00,2019-02-11 11:21:00,15 %
16399102,yv3659qu,Hannah,Odin,5,20,20,2019-03-01 11:05:00,2019-03-01 11:13:00,100 %
16399102,yv3659qu,Hannah,Odin,6,4,20,2019-03-01 11:13:00,2019-03-01 11:23:00,20 %
16399102,yv3659qu,Hannah,Odin,1,19,20,2019-03-01 11:58:00,2019-03-01 12:08:00,95 %
16399102,yv3659qu,Hannah,Odin,2,14,20,2019-03-01 11:12:00,2019-03-01 11:21:00,70 %
16399102,yv3659qu,Hannah,Odin,1,8,20,2019-02-10 11:52:00,2019-02-10 11:56:00,40 %
16399102,yv3659qu,Hannah,Odin,2,19,20,2019-02-11 11:05:00,2019-02-11 11:15:00,95 %
16399102,yv3659qu,Hannah,Odin,3,18,20,2019-02-11 11:53:00,2019-02-11 12:00:00,90 %
16399102,yv3659qu,Hannah,Odin,4,2,20,2019-02-11 11:56:00,2019-02-11 11:58:00,10 %
16399102,yv3659qu,Hannah,Odin,5,9,20,2019-03-01 11:46:00,2019-03-01 11:48:00,45 %
16399102,yv3659qu,Hannah,Odin,6,20,20,2019-03-01 11:49:00,2019-03-01 11:53:00,100 %
10744592,cv5264qt,McDonnell,Arizona,7,15,20,2019-03-01 11:50:00,2019-03-01 11:51:00,75 %
10744592,cv5264qt,McDonnell,Arizona,8,2,20,2019-03-01 11:57:00,2019-03-01 12:00:00,10 %
10744592,cv5264qt,McDonnell,Arizona,1,12,20,2019-02-11 11:26:00,2019-02-11 11:30:00,60 %
10744592,cv5264qt,McDonnell,Arizona,2,18,20,2019-02-11 11:30:00,2019-02-11 11:35:00,90 %
10744592,cv5264qt,McDonnell,Arizona,3,15,20,2019-02-11 11:28:00,2019-02-11 11:29:00,75 %
10744592,cv5264qt,McDonnell,Arizona,4,17,20,2019-03-01 11:54:00,2019-03-01 11:59:00,85 %
